step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.112750,0.010629,5.117418,0.010627,0.0,0.000020
100,4.490729,0.030400,4.798730,0.004463,0.6,0.001000
200,2.877822,0.410714,5.254370,0.068225,1.2,0.001000
300,0.671083,0.901998,4.282587,0.388098,1.7,0.001000
400,0.049196,0.999150,4.042720,0.490755,2.3,0.001000
500,0.010506,1.000000,4.186003,0.491180,2.9,0.001000
600,0.003069,1.000000,4.307789,0.491392,3.5,0.001000
700,0.001106,1.000000,4.453782,0.491605,4.0,0.001000
800,0.004950,1.000000,4.803430,0.491392,4.6,0.001000
900,0.000795,1.000000,4.795125,0.491392,5.2,0.001000
1000,0.000428,1.000000,4.810302,0.491392,5.8,0.001000
1100,0.000211,1.000000,4.878026,0.491392,6.3,0.001000
1200,0.000091,1.000000,5.003222,0.491605,6.9,0.001000
1300,0.000036,1.000000,5.171238,0.491605,7.4,0.001000
1400,0.000013,1.000000,5.356547,0.492030,8.0,0.001000
1500,0.000005,1.000000,5.555594,0.491817,8.6,0.001000
1600,0.000002,1.000000,5.756885,0.491605,9.1,0.001000
1700,0.000001,1.000000,5.931013,0.492030,9.7,0.001000
1800,0.000000,1.000000,6.077576,0.492030,10.2,0.001000
1900,0.000000,1.000000,6.136861,0.492455,10.8,0.001000
2000,0.000000,1.000000,6.129986,0.492242,11.3,0.001000
2100,0.107904,0.971301,6.217465,0.462699,11.9,0.001000
2200,0.001232,1.000000,5.993234,0.492667,12.5,0.001000
2300,0.000123,1.000000,5.887270,0.492455,13.1,0.001000
2400,0.000064,1.000000,5.809780,0.492455,13.6,0.001000
2500,0.000033,1.000000,5.746381,0.492667,14.2,0.001000
2600,0.000017,1.000000,5.704473,0.493092,14.8,0.001000
2700,0.000008,1.000000,5.676141,0.493943,15.3,0.001000
2800,0.000004,1.000000,5.675729,0.493305,15.9,0.001000
2900,0.000002,1.000000,5.705576,0.493092,16.4,0.001000
3000,0.000001,1.000000,5.761319,0.492880,17.0,0.001000
3100,0.000000,1.000000,5.841028,0.493092,17.6,0.001000
3200,0.000000,1.000000,5.907708,0.492880,18.2,0.001000
3300,0.000000,1.000000,5.921415,0.493305,18.7,0.001000
3400,0.208230,0.947917,6.159740,0.450584,19.3,0.001000
3500,0.004201,0.999150,5.770336,0.492242,19.8,0.001000
3600,0.039747,0.991922,5.828566,0.485016,20.4,0.001000
3700,0.005932,0.999150,5.528103,0.492242,21.0,0.001000
3800,0.040183,0.990221,5.480878,0.485441,21.5,0.001000
3900,0.009272,0.998299,5.310911,0.491392,22.1,0.001000
4000,0.042584,0.988520,5.400380,0.483741,22.6,0.001000
4100,0.015032,0.996386,5.151356,0.494155,23.2,0.001000
4200,0.015709,0.996599,4.992718,0.492455,23.7,0.001000
4300,0.007898,0.998724,4.828230,0.495005,24.3,0.001000
4400,0.020221,0.996386,4.808456,0.492667,24.9,0.001000
4500,0.009377,0.998299,4.705466,0.495855,25.4,0.001000
4600,0.008087,0.998724,4.564106,0.496493,26.0,0.001000
4700,0.002401,0.999787,4.277346,0.503507,26.5,0.001000
4800,0.020094,0.994898,4.213497,0.499469,27.1,0.001000
4900,0.008568,0.998299,3.995962,0.504570,27.7,0.001000
5000,0.013759,0.996811,3.848459,0.505845,28.2,0.001000
5100,0.003226,0.999150,3.536541,0.512008,28.8,0.001000
5200,0.005939,0.998724,3.495676,0.520510,29.4,0.001000
5300,0.005497,0.999150,3.201015,0.519660,29.9,0.001000
5400,0.011126,0.998299,3.007654,0.532412,30.5,0.001000
5500,0.003116,0.999787,2.655892,0.549841,31.0,0.001000
5600,0.003397,0.999787,2.554395,0.562168,31.6,0.001000
5700,0.004615,0.999575,2.246724,0.583422,32.2,0.001000
5800,0.011266,0.997024,2.198314,0.581297,32.7,0.001000
5900,0.002408,0.999787,1.670834,0.637407,33.3,0.001000
