step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.057659,0.006803,5.097344,0.005739,0.0,0.000020
100,4.476609,0.030187,4.864779,0.004676,0.6,0.001000
200,2.583323,0.467474,5.131303,0.080765,1.1,0.001000
300,0.447337,0.948554,3.972909,0.423167,1.7,0.001000
400,0.033690,0.999787,3.860047,0.481828,2.3,0.001000
500,0.007059,1.000000,4.017798,0.481190,2.8,0.001000
600,0.002223,1.000000,4.196391,0.480765,3.3,0.001000
700,0.000724,1.000000,4.378073,0.480765,3.9,0.001000
800,0.000234,1.000000,4.577376,0.481190,4.4,0.001000
900,0.038058,0.994473,4.650059,0.473114,5.0,0.001000
1000,0.006249,0.999150,4.691558,0.481615,5.6,0.001000
1100,0.021238,0.996386,4.861657,0.478640,6.1,0.001000
1200,0.008592,0.998299,4.955723,0.481615,6.7,0.001000
1300,0.010926,0.998299,4.971304,0.479915,7.2,0.001000
1400,0.017947,0.996173,4.914968,0.480765,7.8,0.001000
1500,0.012627,0.997449,4.984421,0.480978,8.3,0.001000
1600,0.010866,0.998087,4.932714,0.482891,8.9,0.001000
1700,0.006679,0.998512,4.930813,0.483953,9.4,0.001000
1800,0.012286,0.998299,4.884588,0.485654,9.9,0.001000
1900,0.001875,0.999787,4.862957,0.487566,10.5,0.001000
2000,0.015929,0.996173,4.941238,0.487141,11.0,0.001000
2100,0.001901,0.999787,4.775676,0.487354,11.6,0.001000
2200,0.026310,0.994473,4.935921,0.480978,12.2,0.001000
2300,0.002472,0.999362,4.650116,0.488842,12.7,0.001000
2400,0.008903,0.997874,4.832023,0.488842,13.3,0.001000
2500,0.008733,0.997662,4.742478,0.489479,13.8,0.001000
2600,0.002988,0.999150,4.601529,0.491392,14.4,0.001000
2700,0.010615,0.997874,4.627640,0.492880,14.9,0.001000
2800,0.002686,0.999362,4.677401,0.495430,15.5,0.001000
2900,0.007518,0.998087,4.677643,0.490967,16.0,0.001000
3000,0.003892,0.999150,4.504878,0.498831,16.6,0.001000
3100,0.007243,0.998299,4.612034,0.495643,17.1,0.001000
3200,0.010468,0.998087,4.521994,0.498406,17.7,0.001000
3300,0.006903,0.998937,4.306517,0.498618,18.2,0.001000
3400,0.005908,0.998512,4.233084,0.500744,18.8,0.001000
3500,0.008710,0.998512,4.164742,0.503719,19.3,0.001000
3600,0.000805,1.000000,4.008816,0.509033,19.9,0.001000
3700,0.000063,1.000000,3.858209,0.516047,20.4,0.001000
3800,0.000028,1.000000,3.821016,0.517109,21.0,0.001000
3900,0.000013,1.000000,3.807699,0.515834,21.6,0.001000
4000,0.000006,1.000000,3.809806,0.516472,22.2,0.001000
4100,0.000003,1.000000,3.838146,0.517322,22.8,0.001000
4200,0.000001,1.000000,3.873452,0.517747,23.4,0.001000
4300,0.000000,1.000000,3.924137,0.517747,23.9,0.001000
4400,0.000000,1.000000,3.995152,0.518597,24.5,0.001000
4500,0.000000,1.000000,4.098462,0.517109,25.1,0.001000
4600,0.000000,1.000000,4.256816,0.511371,25.7,0.001000
4700,0.000000,1.000000,4.384808,0.507545,26.2,0.001000
4800,0.000000,1.000000,4.401045,0.506057,26.8,0.001000
4900,0.000000,1.000000,4.361121,0.503507,27.4,0.001000
5000,0.000000,1.000000,4.302241,0.502869,28.0,0.001000
5100,0.000000,1.000000,4.232232,0.501807,28.6,0.001000
5200,0.000000,1.000000,4.180714,0.503082,29.1,0.001000
5300,0.000000,1.000000,4.114518,0.503082,29.7,0.001000
5400,0.000000,1.000000,4.066335,0.503507,30.3,0.001000
5500,0.000000,1.000000,4.008171,0.503507,30.8,0.001000
5600,0.000000,1.000000,3.978209,0.502444,31.4,0.001000
5700,0.000000,1.000000,3.938815,0.500744,32.0,0.001000
5800,0.000000,1.000000,3.902495,0.501807,32.6,0.001000
5900,0.000000,1.000000,3.877061,0.501382,33.1,0.001000
6000,0.000000,1.000000,3.838076,0.502444,33.7,0.001000
6100,0.000000,1.000000,3.817473,0.500319,34.2,0.001000
