step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.123837,0.012968,5.136391,0.010202,0.2,0.000020
100,4.479734,0.031463,4.791157,0.005951,0.8,0.001000
200,3.285189,0.318665,5.097214,0.035069,1.4,0.001000
300,1.422112,0.766369,4.217206,0.276939,2.0,0.001000
400,0.329666,0.986820,3.272486,0.493730,2.5,0.001000
500,0.086443,0.999575,2.933442,0.510521,3.1,0.001000
600,0.064961,0.999362,2.851435,0.510096,3.7,0.001000
700,0.024259,0.999787,2.621295,0.519447,4.2,0.001000
800,0.167844,0.984906,2.736120,0.504782,4.8,0.001000
900,0.006580,1.000000,1.989922,0.546652,5.3,0.001000
1000,0.444860,0.926658,2.578844,0.470776,5.9,0.001000
1100,0.012349,1.000000,1.384960,0.623592,6.5,0.001000
1200,0.011152,1.000000,1.320722,0.638257,7.1,0.001000
1300,0.062994,0.999787,0.731493,0.798300,7.7,0.001000
1400,0.022400,1.000000,0.410505,0.934750,8.2,0.001000
1500,0.038891,1.000000,0.356059,0.949416,8.8,0.001000
1600,0.017012,1.000000,0.069335,0.998300,9.4,0.001000
1700,0.011786,1.000000,0.039243,0.998300,9.9,0.001000
1800,0.018450,1.000000,0.036428,0.999575,10.5,0.001000
1900,0.014694,1.000000,0.028029,0.999150,11.1,0.001000
2000,0.168673,0.994473,0.234138,0.987885,11.6,0.001000
2100,0.018839,1.000000,0.027112,1.000000,12.2,0.001000
2200,0.013851,1.000000,0.019125,1.000000,12.7,0.001000
2300,0.016155,1.000000,0.020805,1.000000,13.3,0.001000
2400,0.012934,1.000000,0.016790,1.000000,13.9,0.001000
2500,0.007221,1.000000,0.009019,1.000000,14.5,0.001000
2600,0.014333,1.000000,0.017594,1.000000,15.1,0.001000
2700,0.012790,1.000000,0.015267,1.000000,15.7,0.001000
2800,0.022098,1.000000,0.027050,1.000000,16.3,0.001000
2900,0.016413,1.000000,0.019471,1.000000,16.9,0.001000
3000,2.327648,0.410502,2.520306,0.363868,17.5,0.001000
3100,0.020311,1.000000,0.024047,1.000000,18.1,0.001000
3200,0.015804,1.000000,0.018067,1.000000,18.7,0.001000
3300,0.019985,1.000000,0.023854,1.000000,19.2,0.001000
3400,0.016518,1.000000,0.018845,1.000000,19.8,0.001000
3500,0.022542,1.000000,0.027313,1.000000,20.3,0.001000
3600,0.018210,1.000000,0.021667,1.000000,20.9,0.001000
3700,0.055665,0.999787,0.066993,0.999575,21.5,0.001000
3800,0.019747,1.000000,0.022820,1.000000,22.0,0.001000
3900,0.017861,1.000000,0.019930,1.000000,22.6,0.001000
4000,0.019438,1.000000,0.022964,1.000000,23.1,0.001000
4100,0.015489,1.000000,0.017702,1.000000,23.7,0.001000
4200,0.019118,1.000000,0.023510,1.000000,24.3,0.001000
4300,0.017368,1.000000,0.020279,1.000000,24.9,0.001000
4400,0.021728,1.000000,0.026387,0.999787,25.5,0.001000
4500,0.017957,1.000000,0.020877,1.000000,26.0,0.001000
4600,2.577822,0.180060,2.645597,0.168757,26.7,0.001000
4700,0.019228,1.000000,0.022905,1.000000,27.3,0.001000
4800,0.017405,1.000000,0.019846,1.000000,27.8,0.001000
4900,0.020425,1.000000,0.024886,1.000000,28.4,0.001000
5000,0.018036,1.000000,0.020775,1.000000,29.0,0.001000
5100,0.049914,1.000000,0.061864,0.999150,29.6,0.001000
5200,0.018118,1.000000,0.021043,1.000000,30.2,0.001000
5300,0.069265,1.000000,0.083730,0.999575,30.8,0.001000
5400,0.019441,1.000000,0.022663,1.000000,31.4,0.001000
5500,0.417279,0.969388,0.466933,0.957705,32.0,0.001000
5600,0.017747,1.000000,0.020532,1.000000,32.5,0.001000
5700,0.014202,1.000000,0.016063,1.000000,33.1,0.001000
5800,0.018989,1.000000,0.022769,1.000000,33.7,0.001000
5900,0.016740,1.000000,0.019101,1.000000,34.3,0.001000
6000,0.019673,1.000000,0.023325,1.000000,34.9,0.001000
6100,0.016638,1.000000,0.019265,1.000000,35.5,0.001000
6200,0.029624,1.000000,0.036787,0.999787,36.0,0.001000
6300,0.019320,1.000000,0.022943,1.000000,36.6,0.001000
6400,0.088657,0.999362,0.108458,0.997662,37.2,0.001000
6500,0.017883,1.000000,0.021172,1.000000,37.7,0.001000
6600,0.012478,1.000000,0.014101,1.000000,38.4,0.001000
6700,0.018715,1.000000,0.022413,1.000000,38.9,0.001000
6800,0.016674,1.000000,0.019103,1.000000,39.5,0.001000
6900,0.014879,1.000000,0.017487,1.000000,40.1,0.001000
7000,0.011951,1.000000,0.013709,1.000000,40.6,0.001000
7100,0.034009,1.000000,0.042108,0.999787,41.3,0.001000
7200,0.017541,1.000000,0.020749,1.000000,41.9,0.001000
7300,0.013284,1.000000,0.014887,1.000000,42.5,0.001000
7400,0.014968,1.000000,0.017258,1.000000,43.1,0.001000
7500,0.117976,0.998937,0.137401,0.998512,43.7,0.001000
7600,0.019090,1.000000,0.022388,1.000000,44.5,0.001000
7700,0.013508,1.000000,0.015277,1.000000,45.1,0.001000
7800,0.018624,1.000000,0.022509,1.000000,45.8,0.001000
