step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.200690,0.008615,5.199204,0.007831,0.0,0.000020
100,4.695403,0.018797,4.886433,0.003759,0.6,0.001000
200,3.686600,0.228697,5.436722,0.022553,1.1,0.001000
300,1.571190,0.710213,4.492129,0.220360,1.6,0.001000
400,0.279564,0.979010,3.516445,0.464683,2.1,0.001000
500,0.036336,1.000000,3.421663,0.493031,2.7,0.001000
600,0.008778,1.000000,3.517776,0.493344,3.2,0.001000
700,0.097134,0.983709,3.760341,0.478465,3.7,0.001000
800,0.012415,0.998590,3.543939,0.496163,4.2,0.001000
900,0.020500,0.997337,3.632072,0.497572,4.7,0.001000
1000,0.016334,0.997337,3.467350,0.504464,5.3,0.001000
1100,0.016042,0.997807,3.421525,0.505717,5.8,0.001000
1200,0.026827,0.995457,3.230911,0.506656,6.3,0.001000
1300,0.010957,0.999060,2.975185,0.521535,6.8,0.001000
1400,0.014863,0.997337,2.864125,0.526390,7.4,0.001000
1500,0.005900,0.999060,2.562219,0.542522,7.9,0.001000
1600,0.018017,0.997337,2.417906,0.553328,8.5,0.001000
1700,0.012716,0.998277,2.154129,0.576977,9.0,0.001000
1800,0.007241,0.998590,1.802236,0.606578,9.5,0.001000
1900,0.016653,0.996084,1.824070,0.607048,10.0,0.001000
2000,0.003050,0.999217,1.343098,0.672357,10.5,0.001000
2100,0.007042,0.998904,1.195924,0.684103,11.1,0.001000
2200,0.001851,1.000000,0.826363,0.764448,11.6,0.001000
2300,0.005277,0.999530,0.726315,0.786218,12.1,0.001000
2400,0.010212,0.997337,0.669127,0.800940,12.7,0.001000
2500,0.004604,0.998904,0.413501,0.865779,13.2,0.001000
2600,0.001219,1.000000,0.285450,0.900078,13.7,0.001000
2700,0.005627,0.998434,0.268799,0.909789,14.2,0.001000
2800,0.005376,0.998747,0.172337,0.948786,14.7,0.001000
2900,0.007705,0.998120,0.134819,0.957557,15.3,0.001000
3000,0.001860,0.999687,0.087016,0.971496,15.8,0.001000
3100,0.003395,0.999373,0.070790,0.978857,16.3,0.001000
3200,0.004478,0.999060,0.078495,0.975254,16.8,0.001000
3300,0.003642,0.999060,0.058444,0.982302,17.3,0.001000
3400,0.001189,0.999843,0.027109,0.993735,17.8,0.001000
3500,0.000059,1.000000,0.004761,0.999843,18.4,0.001000
3600,0.000030,1.000000,0.002294,1.000000,18.9,0.001000
3700,0.000017,1.000000,0.001171,1.000000,19.4,0.001000
3800,0.000009,1.000000,0.000535,1.000000,19.9,0.001000
3900,0.000005,1.000000,0.000232,1.000000,20.4,0.001000
