step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.058235,0.006803,5.097937,0.005739,0.0,0.000020
100,4.551978,0.022959,4.677687,0.005313,0.8,0.001000
200,4.170411,0.118835,4.932224,0.009777,1.6,0.001000
300,3.280712,0.294643,3.763038,0.057598,2.3,0.001000
400,2.483210,0.499150,2.849242,0.223804,3.1,0.001000
500,1.297229,0.987883,1.388156,0.970882,3.8,0.001000
600,1.245168,0.994685,1.295916,0.989586,4.5,0.001000
700,1.384220,0.992985,1.426997,0.987035,5.2,0.001000
800,1.190332,0.993835,1.219123,0.992986,6.0,0.001000
900,0.869142,0.994260,0.892086,0.991923,6.7,0.001000
1000,0.673617,0.998087,0.698319,0.996812,7.5,0.001000
1100,0.507810,0.999362,0.526113,0.998937,8.2,0.001000
1200,0.364886,0.999575,0.381259,0.999787,8.8,0.001000
1300,0.361468,0.999575,0.373933,0.999362,9.5,0.001000
1400,0.247309,1.000000,0.257806,1.000000,10.1,0.001000
1500,0.313623,0.999575,0.324933,1.000000,10.8,0.001000
1600,0.218711,1.000000,0.226191,0.999787,11.4,0.001000
1700,0.228380,0.999362,0.235444,0.999787,12.2,0.001000
1800,0.249103,1.000000,0.257973,1.000000,13.0,0.001000
1900,0.274572,0.999787,0.289195,0.998937,13.7,0.001000
2000,0.174270,1.000000,0.182569,1.000000,14.3,0.001000
2100,0.295133,0.993622,0.304023,0.996387,15.0,0.001000
2200,0.185447,1.000000,0.196568,1.000000,15.7,0.001000
2300,0.152675,0.999575,0.159945,1.000000,16.4,0.001000
2400,0.174424,0.999787,0.183049,0.999575,17.1,0.001000
2500,0.184239,1.000000,0.193200,1.000000,17.8,0.001000
2600,0.130935,1.000000,0.135427,1.000000,18.4,0.001000
2700,0.131474,1.000000,0.138926,1.000000,19.1,0.001000
2800,0.111188,1.000000,0.116542,1.000000,19.7,0.001000
2900,0.178955,0.999575,0.186319,0.999787,20.4,0.001000
3000,0.160231,1.000000,0.168167,1.000000,21.0,0.001000
3100,0.121347,1.000000,0.127190,1.000000,21.7,0.001000
3200,0.131202,1.000000,0.137162,1.000000,22.4,0.001000
3300,0.110711,1.000000,0.114558,1.000000,23.1,0.001000
3400,0.113050,1.000000,0.119774,0.999787,23.7,0.001000
3500,0.202156,0.999362,0.213440,0.998512,24.4,0.001000
3600,0.126938,1.000000,0.130596,1.000000,25.1,0.001000
3700,0.113748,1.000000,0.119039,1.000000,25.9,0.001000
3800,0.109439,1.000000,0.113333,1.000000,26.7,0.001000
3900,0.139562,0.999575,0.143800,0.999787,27.3,0.001000
4000,0.139823,1.000000,0.146601,1.000000,28.0,0.001000
4100,0.127616,1.000000,0.135683,1.000000,28.7,0.001000
4200,0.115731,1.000000,0.119449,1.000000,29.3,0.001000
4300,0.120815,1.000000,0.125887,1.000000,30.0,0.001000
4400,0.096288,1.000000,0.099628,1.000000,30.7,0.001000
4500,0.159168,0.999150,0.166699,0.999362,31.5,0.001000
4600,0.102122,1.000000,0.107262,1.000000,32.2,0.001000
4700,0.099432,1.000000,0.104463,1.000000,33.0,0.001000
4800,0.110036,1.000000,0.115144,1.000000,33.6,0.001000
4900,0.097106,1.000000,0.101213,1.000000,34.3,0.001000
