step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.224129,0.007653,5.251577,0.009777,0.0,0.000040
100,4.295964,0.080570,5.129045,0.004251,0.6,0.002000
200,2.062237,0.597151,4.575322,0.155579,1.2,0.002000
300,0.255102,0.986395,2.718079,0.485441,1.8,0.002000
400,0.076250,0.998724,2.151289,0.516684,2.3,0.002000
500,0.034155,0.999787,1.252145,0.648247,2.9,0.002000
600,0.012109,1.000000,0.781936,0.778321,3.5,0.002000
700,0.007839,1.000000,0.033875,0.999787,4.1,0.002000
800,0.007019,1.000000,0.021350,0.999787,4.6,0.002000
900,0.004013,1.000000,0.006266,1.000000,5.2,0.002000
1000,0.004381,1.000000,0.005873,1.000000,5.8,0.002000
1100,0.002673,1.000000,0.003501,1.000000,6.3,0.002000
1200,0.002992,1.000000,0.003610,1.000000,6.9,0.002000
1300,0.002775,1.000000,0.003431,1.000000,7.5,0.002000
1400,0.192927,0.980867,0.221932,0.970457,8.0,0.002000
1500,0.003087,1.000000,0.003753,1.000000,8.6,0.002000
1600,0.032145,0.997874,0.040797,0.997875,9.2,0.002000
1700,0.002765,1.000000,0.003301,1.000000,9.7,0.002000
1800,0.005584,1.000000,0.007210,1.000000,10.3,0.002000
1900,0.003023,1.000000,0.003476,1.000000,10.9,0.002000
2000,0.003673,1.000000,0.004513,1.000000,11.5,0.002000
2100,0.002701,1.000000,0.003075,1.000000,12.0,0.002000
2200,0.001830,1.000000,0.002228,1.000000,12.6,0.002000
2300,0.002217,1.000000,0.002514,1.000000,13.2,0.002000
2400,0.001804,1.000000,0.002194,1.000000,13.7,0.002000
2500,0.243610,0.952168,0.286664,0.943464,14.3,0.002000
2600,0.002203,1.000000,0.002601,1.000000,14.9,0.002000
2700,0.025272,0.999362,0.031082,0.998937,15.5,0.002000
2800,0.002557,1.000000,0.002930,1.000000,16.0,0.002000
2900,0.013908,0.999787,0.019852,0.999362,16.6,0.002000
3000,0.002514,1.000000,0.002903,1.000000,17.2,0.002000
3100,0.002614,1.000000,0.003361,1.000000,17.8,0.002000
3200,0.002532,1.000000,0.002837,1.000000,18.5,0.002000
3300,0.002284,1.000000,0.002908,1.000000,19.1,0.002000
3400,0.002738,1.000000,0.003113,1.000000,19.8,0.002000
3500,0.001864,1.000000,0.002206,1.000000,20.4,0.002000
3600,0.027778,0.999787,0.034622,0.998937,20.9,0.002000
3700,0.002503,1.000000,0.002861,1.000000,21.5,0.002000
3800,0.004774,1.000000,0.006993,0.999575,22.1,0.002000
3900,0.002400,1.000000,0.002716,1.000000,22.7,0.002000
4000,0.001660,1.000000,0.002140,1.000000,23.2,0.002000
4100,0.002447,1.000000,0.002747,1.000000,23.8,0.002000
4200,0.001688,1.000000,0.002031,1.000000,24.4,0.002000
4300,0.076704,0.997874,0.096534,0.994686,24.9,0.002000
4400,0.002208,1.000000,0.002595,1.000000,25.5,0.002000
4500,0.021824,1.000000,0.027955,0.999787,26.1,0.002000
4600,0.002453,1.000000,0.002809,1.000000,26.6,0.002000
4700,0.001978,1.000000,0.002613,1.000000,27.2,0.002000
4800,0.002356,1.000000,0.002674,1.000000,27.8,0.002000
4900,0.001691,1.000000,0.001975,1.000000,28.5,0.002000
5000,0.036094,0.998087,0.044114,0.997024,29.1,0.002000
5100,0.002375,1.000000,0.002771,1.000000,29.7,0.002000
5200,0.004750,1.000000,0.006110,1.000000,30.4,0.002000
5300,0.002435,1.000000,0.002731,1.000000,31.0,0.002000
5400,0.001892,1.000000,0.002473,1.000000,31.6,0.002000
5500,0.002201,1.000000,0.002463,1.000000,32.2,0.002000
5600,0.001584,1.000000,0.001905,1.000000,32.8,0.002000
5700,0.002567,1.000000,0.002933,1.000000,33.4,0.002000
5800,0.001791,1.000000,0.002100,1.000000,34.0,0.002000
5900,0.015488,0.999575,0.021657,0.998937,34.5,0.002000
6000,0.002490,1.000000,0.002825,1.000000,35.1,0.002000
6100,0.004490,1.000000,0.007194,1.000000,35.7,0.002000
6200,0.002666,1.000000,0.003015,1.000000,36.3,0.002000
6300,0.002067,1.000000,0.002546,1.000000,36.8,0.002000
6400,0.002488,1.000000,0.002757,1.000000,37.4,0.002000
6500,0.001588,1.000000,0.002007,1.000000,38.0,0.002000
6600,0.252065,0.957483,0.297047,0.944740,38.5,0.002000
6700,0.002172,1.000000,0.002563,1.000000,39.1,0.002000
6800,0.033173,0.999575,0.042505,0.997875,39.7,0.002000
6900,0.002106,1.000000,0.002437,1.000000,40.3,0.002000
7000,0.027673,0.998299,0.036940,0.997875,40.8,0.002000
7100,0.002571,1.000000,0.002956,1.000000,41.4,0.002000
7200,0.003630,1.000000,0.004661,1.000000,42.0,0.002000
7300,0.002525,1.000000,0.002849,1.000000,42.6,0.002000
7400,0.001536,1.000000,0.001860,1.000000,43.1,0.002000
7500,0.028288,1.000000,0.035340,0.999362,43.7,0.002000
7600,0.002106,1.000000,0.002409,1.000000,44.3,0.002000
7700,0.013525,1.000000,0.018257,0.999575,44.8,0.002000
7800,0.002505,1.000000,0.002858,1.000000,45.4,0.002000
7900,0.003208,1.000000,0.004612,0.999787,46.0,0.002000
8000,0.002358,1.000000,0.002670,1.000000,46.5,0.002000
8100,0.001793,1.000000,0.002474,1.000000,47.1,0.002000
8200,0.002639,1.000000,0.002969,1.000000,47.7,0.002000
8300,0.001509,1.000000,0.001842,1.000000,48.3,0.002000
8400,0.014659,1.000000,0.017327,1.000000,48.8,0.002000
8500,0.002079,1.000000,0.002474,1.000000,49.4,0.002000
