step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.057328,0.006803,5.097121,0.005739,0.0,0.000020
100,4.368509,0.047832,5.024157,0.005101,1.0,0.001000
200,1.327108,0.768707,4.473005,0.248247,1.9,0.001000
300,0.059363,1.000000,3.593385,0.481828,2.9,0.001000
400,0.013109,1.000000,3.635720,0.482253,3.8,0.001000
500,0.004396,1.000000,3.702689,0.482465,4.8,0.001000
600,0.001547,1.000000,3.795648,0.481828,5.7,0.001000
700,0.000546,1.000000,3.914911,0.480765,6.7,0.001000
800,0.000195,1.000000,4.026746,0.481403,7.6,0.001000
900,0.000074,1.000000,4.150573,0.482040,8.6,0.001000
1000,0.000027,1.000000,4.314019,0.481615,9.5,0.001000
1100,0.002702,1.000000,4.064885,0.485016,10.5,0.001000
1200,0.000389,1.000000,3.911957,0.482040,11.4,0.001000
1300,0.000258,1.000000,3.822233,0.482678,12.4,0.001000
1400,0.000152,1.000000,3.811243,0.483316,13.3,0.001000
1500,0.000078,1.000000,3.884032,0.483741,14.2,0.001000
1600,0.000035,1.000000,4.027044,0.483741,15.2,0.001000
1700,0.000015,1.000000,4.185238,0.483741,16.1,0.001000
1800,0.000006,1.000000,4.353060,0.483953,17.1,0.001000
1900,0.000002,1.000000,4.549798,0.483528,18.0,0.001000
2000,0.144659,0.967049,3.888623,0.460574,19.0,0.001000
2100,0.000571,1.000000,3.484687,0.489904,19.9,0.001000
2200,0.000354,1.000000,3.387848,0.492242,20.8,0.001000
2300,0.000208,1.000000,3.356771,0.494580,21.8,0.001000
2400,0.000119,1.000000,3.375845,0.492667,22.7,0.001000
2500,0.000067,1.000000,3.449032,0.490542,23.7,0.001000
2600,0.000038,1.000000,3.551285,0.489904,24.6,0.001000
2700,0.000018,1.000000,3.698159,0.489054,25.5,0.001000
2800,0.015489,0.998937,2.718211,0.513496,26.5,0.001000
2900,0.000525,1.000000,2.440153,0.516684,27.4,0.001000
3000,0.000339,1.000000,2.483246,0.515197,28.4,0.001000
3100,0.000194,1.000000,2.585988,0.513284,29.3,0.001000
3200,0.000103,1.000000,2.728847,0.507120,30.3,0.001000
3300,0.000050,1.000000,2.860726,0.505207,31.2,0.001000
3400,0.000022,1.000000,3.003452,0.506270,32.2,0.001000
3500,0.145581,0.982781,1.597633,0.571520,33.1,0.001000
3600,0.002518,1.000000,0.876034,0.724973,34.0,0.001000
3700,0.001032,1.000000,1.047595,0.686079,35.0,0.001000
3800,0.000413,1.000000,1.268878,0.645696,35.9,0.001000
3900,0.000189,1.000000,1.507185,0.613390,36.9,0.001000
4000,0.000096,1.000000,1.683857,0.588948,37.8,0.001000
4100,0.004364,1.000000,0.384337,0.882253,38.7,0.001000
4200,0.000801,1.000000,0.306468,0.911583,39.7,0.001000
4300,0.000398,1.000000,0.373757,0.890117,40.6,0.001000
4400,0.000178,1.000000,0.490467,0.853985,41.6,0.001000
4500,0.000081,1.000000,0.593653,0.816578,42.5,0.001000
4600,0.000035,1.000000,0.645691,0.802125,43.5,0.001000
4700,0.000014,1.000000,0.666354,0.798937,44.4,0.001000
4800,0.000007,1.000000,0.638502,0.807226,45.4,0.001000
4900,0.000543,1.000000,0.014115,0.998937,46.3,0.001000
5000,0.000355,1.000000,0.008809,1.000000,47.3,0.001000
5100,0.000227,1.000000,0.006768,0.999787,48.2,0.001000
5200,0.000107,1.000000,0.006119,0.999575,49.1,0.001000
5300,0.000044,1.000000,0.005804,0.998725,50.1,0.001000
5400,0.000018,1.000000,0.005776,0.998725,51.0,0.001000
5500,0.000007,1.000000,0.005343,0.998512,52.0,0.001000
