step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.233307,0.007440,5.260779,0.009564,0.0,0.000200
100,4.594806,0.012968,4.595016,0.007651,0.5,0.010000
200,4.594808,0.012968,4.595023,0.007651,1.1,0.010000
300,4.594808,0.012543,4.595024,0.008077,1.6,0.010000
400,4.594831,0.012968,4.594999,0.007651,2.1,0.010000
500,4.594805,0.012543,4.595025,0.008077,2.6,0.010000
600,4.594814,0.012968,4.595016,0.007651,3.2,0.010000
700,4.594843,0.012755,4.594989,0.007864,3.7,0.010000
800,4.594825,0.012330,4.595007,0.008289,4.3,0.010000
900,4.594801,0.012968,4.595031,0.007651,4.8,0.010000
1000,4.594828,0.011267,4.595002,0.009352,5.4,0.010000
1100,4.594813,0.012968,4.595018,0.007651,5.9,0.010000
1200,4.594818,0.011267,4.595011,0.009352,6.4,0.010000
1300,4.594804,0.012755,4.595028,0.007864,7.0,0.010000
1400,4.594813,0.012968,4.595016,0.007651,7.5,0.010000
1500,4.594789,0.012968,4.595045,0.007651,8.0,0.010000
1600,4.594820,0.011692,4.595012,0.008927,8.6,0.010000
1700,4.594803,0.012330,4.595028,0.008289,9.1,0.010000
1800,4.594807,0.012543,4.595028,0.008077,9.6,0.010000
1900,4.594823,0.011267,4.595009,0.009352,10.2,0.010000
2000,4.594832,0.012330,4.595000,0.008289,10.7,0.010000
2100,4.594829,0.012755,4.595003,0.007864,11.2,0.010000
2200,4.594817,0.011480,4.595015,0.009139,11.7,0.010000
2300,4.594831,0.010629,4.595001,0.009989,12.3,0.010000
2400,4.594819,0.012330,4.595011,0.008289,12.8,0.010000
2500,4.594823,0.012755,4.595008,0.007864,13.4,0.010000
2600,4.594828,0.012968,4.595004,0.007651,13.9,0.010000
2700,4.594807,0.012543,4.595024,0.008077,14.4,0.010000
2800,4.594813,0.012330,4.595019,0.008289,15.0,0.010000
2900,4.594833,0.011692,4.594999,0.008927,15.5,0.010000
3000,4.594828,0.012543,4.595004,0.008077,16.0,0.010000
3100,4.594821,0.012330,4.595009,0.008289,16.6,0.010000
3200,4.594835,0.011480,4.594994,0.009139,17.1,0.010000
3300,4.594824,0.012968,4.595008,0.007651,17.7,0.010000
3400,4.594834,0.012755,4.594998,0.007864,18.2,0.010000
3500,4.594811,0.012755,4.595019,0.007864,18.8,0.010000
3600,4.594836,0.012543,4.594995,0.008077,19.3,0.010000
3700,4.594818,0.012968,4.595013,0.007651,19.8,0.010000
3800,4.594805,0.011054,4.595026,0.009564,20.3,0.010000
3900,4.594815,0.012543,4.595015,0.008077,20.8,0.010000
4000,4.594817,0.010629,4.595015,0.009989,21.4,0.010000
4100,4.594800,0.012755,4.595033,0.007864,21.9,0.010000
4200,4.594810,0.012330,4.595022,0.008289,22.4,0.010000
4300,4.594812,0.012968,4.595019,0.007651,22.9,0.010000
4400,4.594803,0.012543,4.595029,0.008077,23.4,0.010000
4500,4.594822,0.011267,4.595012,0.009352,24.0,0.010000
4600,4.594815,0.012543,4.595015,0.008077,24.5,0.010000
4700,4.594819,0.012968,4.595011,0.007651,25.0,0.010000
4800,4.594813,0.012968,4.595018,0.007651,25.5,0.010000
4900,4.594828,0.012330,4.595003,0.008289,26.0,0.010000
5000,4.594816,0.012755,4.595018,0.007864,26.5,0.010000
5100,4.594818,0.012968,4.595013,0.007651,27.1,0.010000
5200,4.594821,0.012543,4.595009,0.008077,27.6,0.010000
5300,4.594823,0.012755,4.595009,0.007864,28.1,0.010000
5400,4.594795,0.012330,4.595035,0.008289,28.6,0.010000
5500,4.594799,0.010629,4.595033,0.009989,29.2,0.010000
5600,4.594807,0.012543,4.595025,0.008077,29.7,0.010000
5700,4.594818,0.012330,4.595013,0.008289,30.3,0.010000
5800,4.594815,0.012755,4.595016,0.007864,30.8,0.010000
5900,4.594819,0.011905,4.595012,0.008714,31.4,0.010000
6000,4.594815,0.012968,4.595017,0.007651,31.9,0.010000
6100,4.594801,0.012755,4.595032,0.007864,32.4,0.010000
6200,4.594818,0.010204,4.595015,0.010414,32.9,0.010000
6300,4.594825,0.011054,4.595005,0.009564,33.4,0.010000
6400,4.594818,0.011905,4.595014,0.008714,34.0,0.010000
6500,4.594805,0.012968,4.595026,0.007651,34.5,0.010000
6600,4.594841,0.012755,4.594991,0.007864,35.1,0.010000
6700,4.594804,0.012330,4.595028,0.008289,35.6,0.010000
6800,4.594810,0.012755,4.595023,0.007864,36.1,0.010000
6900,4.594828,0.011267,4.595003,0.009352,36.7,0.010000
7000,4.594824,0.012755,4.595008,0.007864,37.2,0.010000
7100,4.594815,0.011054,4.595015,0.009564,37.7,0.010000
7200,4.594814,0.012755,4.595017,0.007864,38.3,0.010000
7300,4.594820,0.012755,4.595012,0.007864,38.8,0.010000
7400,4.594804,0.011267,4.595029,0.009352,39.3,0.010000
7500,4.594796,0.012968,4.595037,0.007651,39.9,0.010000
7600,4.594810,0.012755,4.595021,0.007864,40.4,0.010000
7700,4.594817,0.011692,4.595015,0.008927,41.0,0.010000
7800,4.594812,0.012968,4.595020,0.007651,41.5,0.010000
7900,4.594809,0.012543,4.595022,0.008077,42.0,0.010000
8000,4.594800,0.012755,4.595031,0.007864,42.6,0.010000
8100,4.594821,0.012330,4.595010,0.008289,43.1,0.010000
8200,4.594821,0.012543,4.595012,0.008077,43.6,0.010000
8300,4.594824,0.011480,4.595007,0.009139,44.2,0.010000
8400,4.594820,0.010842,4.595012,0.009777,44.7,0.010000
8500,4.594833,0.011054,4.594999,0.009564,45.3,0.010000
8600,4.594816,0.011905,4.595016,0.008714,45.8,0.010000
8700,4.594817,0.012330,4.595014,0.008289,46.3,0.010000
8800,4.594812,0.012968,4.595019,0.007651,46.9,0.010000
8900,4.594805,0.012968,4.595027,0.007651,47.4,0.010000
9000,4.594801,0.011054,4.595030,0.009564,47.9,0.010000
9100,4.594807,0.012968,4.595024,0.007651,48.5,0.010000
9200,4.594821,0.012543,4.595011,0.008077,49.0,0.010000
9300,4.594809,0.012543,4.595022,0.008077,49.5,0.010000
9400,4.594821,0.012543,4.595010,0.008077,50.1,0.010000
9500,4.594815,0.011905,4.595014,0.008714,50.6,0.010000
9600,4.594818,0.012968,4.595012,0.007651,51.1,0.010000
9700,4.594797,0.012330,4.595034,0.008289,51.6,0.010000
9800,4.594837,0.011905,4.594995,0.008714,52.2,0.010000
9900,4.594798,0.011267,4.595034,0.009352,52.7,0.010000
10000,4.594806,0.011267,4.595024,0.009352,53.2,0.010000
10100,4.594823,0.011692,4.595009,0.008927,53.7,0.010000
10200,4.594818,0.012755,4.595010,0.007864,54.2,0.010000
10300,4.594817,0.012543,4.595013,0.008077,54.8,0.010000
10400,4.594806,0.010842,4.595026,0.009777,55.3,0.010000
10500,4.594814,0.012968,4.595018,0.007651,55.8,0.010000
10600,4.594798,0.011905,4.595035,0.008714,56.3,0.010000
10700,4.594816,0.011692,4.595015,0.008927,56.8,0.010000
10800,4.594828,0.011905,4.595006,0.008714,57.4,0.010000
10900,4.594810,0.011905,4.595022,0.008714,57.9,0.010000
11000,4.594815,0.012543,4.595015,0.008077,58.5,0.010000
11100,4.594814,0.011480,4.595015,0.009139,59.0,0.010000
11200,4.594824,0.012968,4.595005,0.007651,59.5,0.010000
11300,4.594832,0.012968,4.594999,0.007651,60.1,0.010000
11400,4.594821,0.011480,4.595009,0.009139,60.6,0.010000
11500,4.594807,0.012968,4.595024,0.007651,61.2,0.010000
11600,4.594828,0.011480,4.595004,0.009139,61.7,0.010000
11700,4.594808,0.012330,4.595022,0.008289,62.2,0.010000
11800,4.594809,0.012330,4.595024,0.008289,62.7,0.010000
11900,4.594828,0.012968,4.595005,0.007651,63.2,0.010000
12000,4.594812,0.011480,4.595018,0.009139,63.7,0.010000
12100,4.594820,0.012330,4.595012,0.008289,64.2,0.010000
12200,4.594837,0.012543,4.594995,0.008077,64.8,0.010000
12300,4.594815,0.012755,4.595018,0.007864,65.3,0.010000
12400,4.594792,0.012968,4.595037,0.007651,65.8,0.010000
12500,4.594792,0.012330,4.595039,0.008289,66.4,0.010000
12600,4.594801,0.012330,4.595030,0.008289,66.9,0.010000
