step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.232784,0.007440,5.260248,0.009564,0.0,0.000200
100,4.595016,0.011692,4.595087,0.008927,0.5,0.010000
200,4.595006,0.012968,4.595097,0.007651,1.1,0.010000
300,4.595016,0.012755,4.595087,0.007864,1.6,0.010000
400,4.595026,0.011692,4.595076,0.008927,2.1,0.010000
500,4.595024,0.012543,4.595078,0.008077,2.6,0.010000
600,4.595013,0.011480,4.595088,0.009139,3.1,0.010000
700,4.595037,0.008929,4.595066,0.011690,3.6,0.010000
800,4.595018,0.012968,4.595084,0.007651,4.1,0.010000
900,4.595008,0.012968,4.595092,0.007651,4.6,0.010000
1000,4.595023,0.012755,4.595080,0.007864,5.2,0.010000
1100,4.595020,0.011054,4.595082,0.009564,5.6,0.010000
1200,4.595022,0.010204,4.595080,0.010414,6.2,0.010000
1300,4.595017,0.011692,4.595084,0.008927,6.7,0.010000
1400,4.595019,0.012543,4.595084,0.008077,7.2,0.010000
1500,4.595005,0.012968,4.595098,0.007651,7.8,0.010000
1600,4.595022,0.011267,4.595078,0.009352,8.3,0.010000
1700,4.595013,0.012330,4.595090,0.008289,8.9,0.010000
1800,4.595022,0.010204,4.595080,0.010414,9.4,0.010000
1900,4.595027,0.011905,4.595077,0.008714,9.9,0.010000
2000,4.595026,0.012968,4.595076,0.007651,10.4,0.010000
2100,4.595017,0.012755,4.595083,0.007864,10.9,0.010000
2200,4.595018,0.012968,4.595085,0.007651,11.5,0.010000
2300,4.595014,0.011692,4.595088,0.008927,12.0,0.010000
2400,4.595025,0.011692,4.595076,0.008927,12.5,0.010000
2500,4.595016,0.010842,4.595084,0.009777,13.0,0.010000
2600,4.595022,0.010629,4.595079,0.009989,13.5,0.010000
2700,4.595014,0.011692,4.595089,0.008927,14.0,0.010000
2800,4.595013,0.011054,4.595089,0.009564,14.6,0.010000
2900,4.595033,0.011692,4.595068,0.008927,15.1,0.010000
3000,4.595017,0.009991,4.595086,0.010627,15.6,0.010000
3100,4.595018,0.010629,4.595086,0.009989,16.1,0.010000
3200,4.595019,0.012755,4.595081,0.007864,16.6,0.010000
3300,4.595023,0.012968,4.595080,0.007651,17.1,0.010000
3400,4.595015,0.011054,4.595087,0.009564,17.7,0.010000
3500,4.595013,0.012968,4.595088,0.007651,18.2,0.010000
3600,4.595025,0.011054,4.595075,0.009564,18.7,0.010000
3700,4.595014,0.012330,4.595089,0.008289,19.2,0.010000
3800,4.595018,0.012755,4.595085,0.007864,19.7,0.010000
3900,4.595014,0.012543,4.595087,0.008077,20.3,0.010000
4000,4.595016,0.012755,4.595086,0.007864,20.8,0.010000
4100,4.595013,0.011054,4.595090,0.009564,21.3,0.010000
4200,4.595019,0.012968,4.595084,0.007651,21.8,0.010000
4300,4.595006,0.012968,4.595097,0.007651,22.3,0.010000
4400,4.595007,0.012543,4.595093,0.008077,22.8,0.010000
4500,4.595015,0.011267,4.595088,0.009352,23.4,0.010000
4600,4.595011,0.011692,4.595091,0.008927,23.9,0.010000
4700,4.595023,0.011905,4.595080,0.008714,24.5,0.010000
4800,4.595019,0.012330,4.595082,0.008289,25.0,0.010000
4900,4.595023,0.012330,4.595079,0.008289,25.5,0.010000
5000,4.595016,0.011267,4.595086,0.009352,26.0,0.010000
5100,4.595025,0.010842,4.595077,0.009777,26.5,0.010000
