step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.112425,0.010842,5.117174,0.010627,0.0,0.000020
100,4.412291,0.042942,4.895370,0.004038,1.0,0.001000
200,2.054076,0.619685,4.701591,0.154304,1.9,0.001000
300,0.235901,0.995748,3.447605,0.486716,2.8,0.001000
400,0.050870,1.000000,3.262106,0.492030,3.7,0.001000
500,0.022183,1.000000,3.195473,0.493305,4.7,0.001000
600,0.007278,1.000000,3.104613,0.494793,5.6,0.001000
700,0.005728,1.000000,3.015060,0.497131,6.5,0.001000
800,0.006543,1.000000,2.737782,0.505632,7.5,0.001000
900,0.004747,1.000000,2.572722,0.505420,8.4,0.001000
1000,0.042298,0.998512,2.149776,0.534113,9.3,0.001000
1100,0.004515,1.000000,1.733578,0.574070,10.3,0.001000
1200,0.004159,1.000000,1.645549,0.585547,11.2,0.001000
1300,0.003584,1.000000,0.406152,0.906695,12.1,0.001000
1400,0.003508,1.000000,0.363370,0.934113,13.0,0.001000
1500,0.015104,1.000000,0.100752,0.992349,14.0,0.001000
1600,0.002276,1.000000,0.017202,0.998087,14.9,0.001000
1700,0.001542,1.000000,0.012161,0.998937,15.8,0.001000
1800,0.001176,1.000000,0.004395,0.999575,16.7,0.001000
1900,0.001216,1.000000,0.004800,0.999787,17.7,0.001000
2000,0.002911,1.000000,0.006963,0.999787,18.6,0.001000
2100,0.001131,1.000000,0.003015,1.000000,19.5,0.001000
2200,0.000749,1.000000,0.001934,1.000000,20.4,0.001000
2300,0.000715,1.000000,0.001391,1.000000,21.3,0.001000
2400,0.000968,1.000000,0.001801,1.000000,22.3,0.001000
2500,0.003403,1.000000,0.005403,0.999787,23.2,0.001000
2600,0.000783,1.000000,0.001325,1.000000,24.1,0.001000
2700,0.000552,1.000000,0.000900,1.000000,25.0,0.001000
2800,0.000499,1.000000,0.000851,1.000000,26.0,0.001000
2900,0.000768,1.000000,0.001161,1.000000,26.9,0.001000
3000,0.001625,1.000000,0.003055,0.999787,27.8,0.001000
3100,0.000663,1.000000,0.000974,1.000000,28.7,0.001000
3200,3.332896,0.196854,3.353523,0.189373,29.7,0.001000
3300,0.000573,1.000000,0.001033,1.000000,30.6,0.001000
3400,0.000631,1.000000,0.000857,1.000000,31.5,0.001000
3500,0.000604,1.000000,0.001003,1.000000,32.4,0.001000
3600,0.000716,1.000000,0.001028,1.000000,33.4,0.001000
3700,0.011507,0.999787,0.018256,0.998937,34.3,0.001000
3800,0.000636,1.000000,0.000920,1.000000,35.2,0.001000
3900,0.000558,1.000000,0.000709,1.000000,36.2,0.001000
4000,0.000501,1.000000,0.000865,1.000000,37.1,0.001000
4100,0.000713,1.000000,0.000986,1.000000,38.0,0.001000
4200,0.000805,1.000000,0.001303,1.000000,38.9,0.001000
4300,0.000716,1.000000,0.000973,1.000000,39.9,0.001000
4400,0.001151,1.000000,0.001959,1.000000,40.8,0.001000
4500,0.000700,1.000000,0.000994,1.000000,41.7,0.001000
4600,0.190512,0.968537,0.207933,0.966844,42.6,0.001000
4700,0.000504,1.000000,0.000773,1.000000,43.6,0.001000
4800,0.000582,1.000000,0.000799,1.000000,44.5,0.001000
4900,0.000588,1.000000,0.001145,1.000000,45.4,0.001000
5000,0.000650,1.000000,0.000957,1.000000,46.4,0.001000
5100,0.035405,0.999150,0.045018,0.998937,47.3,0.001000
5200,0.000557,1.000000,0.000864,1.000000,48.2,0.001000
5300,0.000496,1.000000,0.000677,1.000000,49.1,0.001000
5400,0.000440,1.000000,0.000682,1.000000,50.1,0.001000
5500,0.000580,1.000000,0.000792,1.000000,51.0,0.001000
5600,0.002519,1.000000,0.003974,1.000000,51.9,0.001000
5700,0.000681,1.000000,0.001013,1.000000,52.8,0.001000
5800,0.000486,1.000000,0.000632,1.000000,53.8,0.001000
5900,0.000499,1.000000,0.000792,1.000000,54.7,0.001000
6000,0.000554,1.000000,0.000761,1.000000,55.6,0.001000
6100,0.001934,1.000000,0.003171,1.000000,56.5,0.001000
6200,0.000552,1.000000,0.000815,1.000000,57.5,0.001000
6300,0.000384,1.000000,0.000516,1.000000,58.4,0.001000
6400,0.000397,1.000000,0.000656,1.000000,59.3,0.001000
6500,0.000598,1.000000,0.000805,1.000000,60.2,0.001000
6600,0.001878,1.000000,0.003059,1.000000,61.2,0.001000
6700,0.000724,1.000000,0.001012,1.000000,62.1,0.001000
6800,0.016273,1.000000,0.022907,0.998512,63.0,0.001000
6900,0.000575,1.000000,0.000795,1.000000,63.9,0.001000
7000,0.000442,1.000000,0.000587,1.000000,64.9,0.001000
7100,0.000428,1.000000,0.000650,1.000000,65.8,0.001000
7200,0.000644,1.000000,0.000832,1.000000,66.7,0.001000
7300,0.001835,1.000000,0.003595,0.999787,67.7,0.001000
7400,0.000603,1.000000,0.000828,1.000000,68.6,0.001000
7500,0.160038,0.977679,0.193402,0.971307,69.5,0.001000
7600,0.000579,1.000000,0.000798,1.000000,70.4,0.001000
7700,0.000552,1.000000,0.000693,1.000000,71.3,0.001000
7800,0.002466,1.000000,0.003774,1.000000,72.3,0.001000
7900,0.000600,1.000000,0.000810,1.000000,73.2,0.001000
8000,0.000761,1.000000,0.000901,1.000000,74.1,0.001000
8100,0.000516,1.000000,0.000721,1.000000,75.0,0.001000
8200,0.000491,1.000000,0.000629,1.000000,76.0,0.001000
8300,0.000452,1.000000,0.000829,1.000000,76.9,0.001000
8400,0.000633,1.000000,0.000846,1.000000,77.8,0.001000
8500,0.232560,0.954719,0.253118,0.948778,78.8,0.001000
8600,0.000386,1.000000,0.000574,1.000000,79.7,0.001000
8700,0.000515,1.000000,0.000674,1.000000,80.6,0.001000
8800,0.001519,1.000000,0.002127,1.000000,81.5,0.001000
8900,0.000692,1.000000,0.000922,1.000000,82.5,0.001000
9000,3.545526,0.276786,3.641287,0.263549,83.4,0.001000
