step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.057315,0.006803,5.097109,0.005739,0.1,0.000020
100,4.381230,0.045281,4.993286,0.004676,1.0,0.001000
200,1.669404,0.705570,4.332133,0.199150,2.0,0.001000
300,0.148914,0.999787,2.888836,0.483953,3.0,0.001000
400,0.037943,1.000000,2.685285,0.486079,4.1,0.001000
500,0.014696,1.000000,2.580111,0.489479,5.1,0.001000
600,0.063972,0.998512,2.478673,0.493730,6.1,0.001000
700,0.004895,1.000000,2.224145,0.505632,7.1,0.001000
800,0.003632,1.000000,2.245943,0.508395,8.1,0.001000
900,0.007402,1.000000,1.415326,0.591498,9.1,0.001000
1000,0.004452,1.000000,1.483617,0.580234,10.1,0.001000
1100,0.176218,0.994685,1.233382,0.653347,11.1,0.001000
1200,0.005916,1.000000,0.431270,0.905632,12.0,0.001000
1300,0.004236,1.000000,0.510289,0.871626,13.0,0.001000
1400,0.003780,1.000000,0.043914,0.999575,14.1,0.001000
1500,0.002847,1.000000,0.043617,0.998087,15.1,0.001000
1600,0.001544,1.000000,0.026292,0.998087,16.1,0.001000
1700,0.003020,1.000000,0.007246,1.000000,17.1,0.001000
1800,0.002520,1.000000,0.005845,1.000000,18.1,0.001000
1900,0.001845,1.000000,0.003356,1.000000,19.1,0.001000
2000,0.001639,1.000000,0.002856,1.000000,20.0,0.001000
2100,0.002047,1.000000,0.003080,1.000000,21.0,0.001000
2200,0.001233,1.000000,0.001788,1.000000,22.0,0.001000
2300,0.013315,0.999575,0.018785,0.998937,23.0,0.001000
2400,0.001030,1.000000,0.001366,1.000000,24.0,0.001000
2500,0.000829,1.000000,0.001071,1.000000,24.9,0.001000
2600,0.000897,1.000000,0.001129,1.000000,25.9,0.001000
2700,0.000913,1.000000,0.001107,1.000000,26.9,0.001000
2800,0.000721,1.000000,0.000893,1.000000,27.9,0.001000
2900,0.000867,1.000000,0.001025,1.000000,28.8,0.001000
3000,0.001874,1.000000,0.002317,1.000000,29.8,0.001000
3100,0.000896,1.000000,0.001060,1.000000,30.8,0.001000
3200,0.115817,0.986395,0.135380,0.984697,31.8,0.001000
3300,0.000733,1.000000,0.000869,1.000000,32.8,0.001000
3400,0.000577,1.000000,0.000663,1.000000,33.7,0.001000
3500,0.000666,1.000000,0.000802,1.000000,34.7,0.001000
3600,0.000773,1.000000,0.000903,1.000000,35.7,0.001000
3700,0.001055,1.000000,0.001321,1.000000,36.6,0.001000
3800,0.000848,1.000000,0.000992,1.000000,37.6,0.001000
3900,0.011074,1.000000,0.015063,0.999362,38.6,0.001000
4000,0.000798,1.000000,0.000932,1.000000,39.6,0.001000
4100,0.249898,0.950468,0.276658,0.948778,40.6,0.001000
4200,0.000871,1.000000,0.001031,1.000000,41.6,0.001000
4300,0.000741,1.000000,0.000849,1.000000,42.5,0.001000
4400,0.000832,1.000000,0.000983,1.000000,43.5,0.001000
4500,0.000956,1.000000,0.001092,1.000000,44.5,0.001000
4600,0.002676,1.000000,0.003281,1.000000,45.4,0.001000
4700,0.000918,1.000000,0.001067,1.000000,46.4,0.001000
4800,0.000652,1.000000,0.000748,1.000000,47.4,0.001000
4900,0.000859,1.000000,0.001013,1.000000,48.3,0.001000
5000,0.000824,1.000000,0.000936,1.000000,49.3,0.001000
5100,0.000818,1.000000,0.001045,1.000000,50.3,0.001000
5200,0.000837,1.000000,0.000954,1.000000,51.3,0.001000
5300,0.002569,1.000000,0.003115,1.000000,52.3,0.001000
5400,0.000910,1.000000,0.001041,1.000000,53.3,0.001000
5500,0.001663,1.000000,0.001978,1.000000,54.3,0.001000
5600,0.000912,1.000000,0.001046,1.000000,55.3,0.001000
5700,0.009960,1.000000,0.010429,1.000000,56.3,0.001000
5800,0.000759,1.000000,0.000866,1.000000,57.3,0.001000
5900,0.000730,1.000000,0.000816,1.000000,58.5,0.001000
6000,0.000827,1.000000,0.000964,1.000000,59.5,0.001000
6100,0.000929,1.000000,0.001046,1.000000,60.6,0.001000
6200,0.001264,1.000000,0.001539,1.000000,61.7,0.001000
6300,0.000956,1.000000,0.001080,1.000000,62.8,0.001000
6400,0.018886,0.999787,0.023437,0.999787,63.8,0.001000
6500,0.000938,1.000000,0.001062,1.000000,64.8,0.001000
6600,0.000714,1.000000,0.000801,1.000000,65.8,0.001000
6700,0.000792,1.000000,0.000904,1.000000,66.9,0.001000
6800,0.000846,1.000000,0.000943,1.000000,67.9,0.001000
6900,0.000737,1.000000,0.000858,1.000000,69.0,0.001000
7000,0.000894,1.000000,0.001002,1.000000,70.0,0.001000
7100,0.000868,1.000000,0.001007,1.000000,71.0,0.001000
7200,0.000923,1.000000,0.001037,1.000000,72.0,0.001000
7300,0.000781,1.000000,0.000904,1.000000,73.0,0.001000
7400,0.000901,1.000000,0.001010,1.000000,74.0,0.001000
7500,0.003046,1.000000,0.003552,1.000000,75.0,0.001000
7600,0.000839,1.000000,0.000939,1.000000,76.0,0.001000
7700,0.055054,0.996386,0.062271,0.995324,77.0,0.001000
7800,0.000815,1.000000,0.000925,1.000000,78.0,0.001000
7900,0.000716,1.000000,0.000793,1.000000,79.0,0.001000
8000,0.000777,1.000000,0.000893,1.000000,80.0,0.001000
8100,0.000854,1.000000,0.000946,1.000000,81.0,0.001000
8200,0.000710,1.000000,0.000818,1.000000,82.1,0.001000
8300,0.000818,1.000000,0.000911,1.000000,83.0,0.001000
8400,0.002071,1.000000,0.002401,1.000000,84.0,0.001000
8500,0.000850,1.000000,0.000956,1.000000,85.0,0.001000
8600,0.012049,1.000000,0.014940,1.000000,86.0,0.001000
8700,0.000886,1.000000,0.000994,1.000000,87.1,0.001000
8800,0.006029,1.000000,0.006975,1.000000,88.1,0.001000
8900,0.000928,1.000000,0.001041,1.000000,89.1,0.001000
9000,0.023045,1.000000,0.027905,1.000000,90.1,0.001000
9100,0.000931,1.000000,0.001041,1.000000,91.2,0.001000
9200,0.104843,0.985119,0.116963,0.983634,92.2,0.001000
9300,0.000811,1.000000,0.000916,1.000000,93.2,0.001000
9400,0.058086,0.995536,0.066756,0.995112,94.2,0.001000
9500,0.000798,1.000000,0.000900,1.000000,95.2,0.001000
9600,0.000645,1.000000,0.000712,1.000000,96.1,0.001000
9700,0.000672,1.000000,0.000753,1.000000,97.1,0.001000
9800,0.000727,1.000000,0.000797,1.000000,98.1,0.001000
9900,0.000743,1.000000,0.000839,1.000000,99.1,0.001000
10000,0.000840,1.000000,0.000924,1.000000,100.1,0.001000
10100,0.000810,1.000000,0.000939,1.000000,101.2,0.001000
10200,0.000862,1.000000,0.000946,1.000000,102.2,0.001000
10300,0.003541,1.000000,0.004595,1.000000,103.4,0.001000
10400,0.000959,1.000000,0.001072,1.000000,104.5,0.001000
10500,0.011699,1.000000,0.014008,1.000000,105.5,0.001000
10600,0.000898,1.000000,0.001004,1.000000,106.5,0.001000
10700,0.000650,1.000000,0.000716,1.000000,107.5,0.001000
10800,0.000697,1.000000,0.000789,1.000000,108.5,0.001000
10900,0.000778,1.000000,0.000854,1.000000,109.5,0.001000
