step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.388869,0.009991,5.409093,0.010627,0.0,0.000020
100,4.497607,0.029337,4.772446,0.005739,0.6,0.001000
200,3.358452,0.292092,5.363422,0.029543,1.4,0.001000
300,1.547327,0.725553,4.461495,0.245696,1.9,0.001000
400,0.356614,0.976403,3.483341,0.477364,2.5,0.001000
500,0.105194,0.998299,3.187664,0.500106,3.1,0.001000
600,0.042799,0.999575,3.086825,0.503082,3.6,0.001000
700,0.070708,0.997449,3.053085,0.502869,4.2,0.001000
800,0.023410,0.999575,2.907876,0.504995,4.8,0.001000
900,0.021181,0.999150,2.741190,0.507333,5.3,0.001000
1000,0.012894,0.999787,2.377914,0.523911,5.9,0.001000
1100,0.004880,1.000000,2.169132,0.526886,6.5,0.001000
1200,0.082014,0.994473,1.883102,0.555154,7.0,0.001000
1300,0.006722,0.999787,1.380018,0.611902,7.6,0.001000
1400,0.005457,1.000000,1.353618,0.621041,8.2,0.001000
1500,0.011298,1.000000,0.392828,0.903294,8.8,0.001000
1600,0.004672,1.000000,0.247170,0.965143,9.3,0.001000
1700,0.739109,0.828869,1.714283,0.570669,9.9,0.001000
1800,0.002471,1.000000,0.012289,0.999575,10.5,0.001000
1900,0.002539,1.000000,0.012458,0.999362,11.1,0.001000
2000,0.001468,1.000000,0.006100,0.999787,11.7,0.001000
2100,0.000644,1.000000,0.002843,1.000000,12.3,0.001000
2200,0.009761,1.000000,0.018511,0.998937,12.8,0.001000
2300,0.001041,1.000000,0.001986,1.000000,13.4,0.001000
2400,0.001238,1.000000,0.002402,1.000000,13.9,0.001000
2500,0.051164,0.997236,0.071295,0.995537,14.5,0.001000
2600,0.000903,1.000000,0.001414,1.000000,15.1,0.001000
2700,0.001039,1.000000,0.001925,1.000000,15.9,0.001000
2800,0.023173,0.999362,0.035442,0.997237,16.4,0.001000
2900,0.001083,1.000000,0.001736,1.000000,17.0,0.001000
3000,0.000878,1.000000,0.001487,1.000000,17.6,0.001000
3100,0.174085,0.976616,0.193077,0.976408,18.2,0.001000
3200,0.000604,1.000000,0.000975,1.000000,18.7,0.001000
3300,0.000720,1.000000,0.001073,1.000000,19.3,0.001000
3400,0.006385,1.000000,0.011049,0.999362,19.9,0.001000
3500,0.000881,1.000000,0.001352,1.000000,20.4,0.001000
3600,0.000812,1.000000,0.001086,1.000000,21.1,0.001000
3700,0.000697,1.000000,0.001379,1.000000,21.6,0.001000
3800,0.000850,1.000000,0.001290,1.000000,22.2,0.001000
3900,0.279977,0.954507,0.312467,0.944952,22.7,0.001000
4000,0.000570,1.000000,0.000897,1.000000,23.3,0.001000
4100,0.000870,1.000000,0.001274,1.000000,23.9,0.001000
4200,0.005096,1.000000,0.007450,0.999787,24.4,0.001000
4300,0.000766,1.000000,0.001259,1.000000,25.0,0.001000
4400,0.000645,1.000000,0.000874,1.000000,25.6,0.001000
4500,0.000579,1.000000,0.000977,1.000000,26.2,0.001000
4600,0.000909,1.000000,0.001305,1.000000,26.8,0.001000
4700,0.022067,1.000000,0.028524,0.998725,27.4,0.001000
4800,0.000645,1.000000,0.001029,1.000000,27.9,0.001000
4900,0.000745,1.000000,0.001011,1.000000,28.5,0.001000
5000,0.006320,1.000000,0.009319,0.999787,29.0,0.001000
5100,0.000785,1.000000,0.001114,1.000000,29.6,0.001000
5200,0.000703,1.000000,0.000885,1.000000,30.2,0.001000
5300,0.000818,1.000000,0.001387,1.000000,30.8,0.001000
5400,0.000820,1.000000,0.001101,1.000000,31.5,0.001000
5500,0.000524,1.000000,0.000635,1.000000,32.1,0.001000
5600,0.001245,1.000000,0.001886,1.000000,32.6,0.001000
5700,0.000872,1.000000,0.001218,1.000000,33.2,0.001000
5800,0.000609,1.000000,0.000778,1.000000,33.8,0.001000
5900,0.000950,1.000000,0.001630,0.999787,34.5,0.001000
6000,0.000763,1.000000,0.001040,1.000000,35.1,0.001000
6100,0.000516,1.000000,0.000638,1.000000,35.7,0.001000
6200,0.000487,1.000000,0.000788,1.000000,36.3,0.001000
6300,0.000750,1.000000,0.001021,1.000000,36.9,0.001000
6400,0.031222,0.999150,0.041830,0.997875,37.5,0.001000
6500,0.000596,1.000000,0.000913,1.000000,38.1,0.001000
6600,0.000760,1.000000,0.000970,1.000000,38.6,0.001000
6700,0.059664,0.996386,0.074533,0.994686,39.2,0.001000
6800,0.000533,1.000000,0.000795,1.000000,39.8,0.001000
6900,0.000731,1.000000,0.000931,1.000000,40.4,0.001000
7000,0.195771,0.971939,0.245008,0.957067,41.0,0.001000
7100,0.000543,1.000000,0.000758,1.000000,41.7,0.001000
7200,0.000747,1.000000,0.000941,1.000000,42.2,0.001000
7300,0.014406,1.000000,0.019994,1.000000,42.8,0.001000
7400,0.000694,1.000000,0.000966,1.000000,43.4,0.001000
7500,0.000777,1.000000,0.000978,1.000000,44.0,0.001000
7600,0.001348,1.000000,0.002257,1.000000,44.5,0.001000
