step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.058271,0.006803,5.097974,0.005739,0.0,0.000020
100,4.542945,0.023810,4.726222,0.005951,0.6,0.001000
200,3.883528,0.175808,5.218094,0.014878,1.2,0.001000
300,2.621617,0.456207,4.439257,0.092455,1.7,0.001000
400,1.311032,0.778912,3.267394,0.274601,2.3,0.001000
500,0.502244,0.954082,2.213901,0.459086,2.8,0.001000
600,0.169794,0.996386,1.496996,0.577046,3.5,0.001000
700,0.062473,1.000000,0.920327,0.740701,4.1,0.001000
800,0.050111,0.999575,0.516684,0.881403,4.8,0.001000
900,0.022036,0.999787,0.203762,0.971307,5.5,0.001000
1000,0.032183,0.999362,0.140477,0.987460,6.0,0.001000
1100,0.004276,1.000000,0.016301,1.000000,6.7,0.001000
1200,0.003304,1.000000,0.012155,0.999787,7.3,0.001000
1300,0.001880,1.000000,0.005663,1.000000,7.9,0.001000
1400,0.002536,1.000000,0.003971,1.000000,8.5,0.001000
1500,0.002862,1.000000,0.004132,1.000000,9.1,0.001000
1600,0.001670,1.000000,0.002343,1.000000,9.6,0.001000
1700,0.005962,1.000000,0.007950,1.000000,10.2,0.001000
1800,0.002675,1.000000,0.003227,1.000000,10.7,0.001000
1900,0.001949,1.000000,0.002299,1.000000,11.4,0.001000
2000,0.017020,1.000000,0.020885,1.000000,11.9,0.001000
2100,0.002157,1.000000,0.002465,1.000000,12.5,0.001000
2200,0.001846,1.000000,0.002050,1.000000,13.0,0.001000
2300,0.036000,0.997449,0.044150,0.997024,13.6,0.001000
2400,0.001676,1.000000,0.001921,1.000000,14.2,0.001000
2500,0.001819,1.000000,0.002009,1.000000,14.7,0.001000
2600,0.001506,1.000000,0.001663,1.000000,15.4,0.001000
2700,0.000439,1.000000,0.000475,1.000000,16.0,0.001000
2800,0.020346,0.998724,0.024876,0.997662,16.5,0.001000
2900,0.001266,1.000000,0.001428,1.000000,17.2,0.001000
3000,0.001585,1.000000,0.001713,1.000000,17.7,0.001000
3100,0.041563,0.997236,0.049425,0.997662,18.3,0.001000
3200,0.001123,1.000000,0.001267,1.000000,18.8,0.001000
3300,0.001578,1.000000,0.001701,1.000000,19.3,0.001000
3400,0.000890,1.000000,0.000953,1.000000,19.9,0.001000
