step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.440943,0.009354,5.457401,0.009139,0.0,0.000020
100,4.521141,0.024235,4.759661,0.002763,0.7,0.001000
200,3.457204,0.259991,5.367503,0.029330,1.3,0.001000
300,1.633481,0.691964,4.458184,0.221892,1.8,0.001000
400,0.405901,0.972789,3.471185,0.468863,2.5,0.001000
500,0.113415,0.997662,3.064721,0.496281,3.1,0.001000
600,0.055608,0.999575,2.861772,0.499894,3.7,0.001000
700,0.022535,1.000000,2.608963,0.506695,4.3,0.001000
800,0.025580,0.999575,2.191989,0.529224,4.9,0.001000
900,0.005065,1.000000,1.869543,0.546652,5.5,0.001000
1000,0.117862,0.991071,1.873582,0.551753,6.1,0.001000
1100,0.004948,1.000000,0.814873,0.770457,6.7,0.001000
1200,0.005219,1.000000,0.846595,0.762168,7.3,0.001000
1300,0.018035,1.000000,0.184805,0.974708,7.9,0.001000
1400,0.004442,1.000000,0.046045,0.998512,8.6,0.001000
1500,0.003003,1.000000,0.034376,0.996812,9.2,0.001000
1600,0.005173,1.000000,0.013643,0.999787,9.8,0.001000
1700,0.002597,1.000000,0.006000,1.000000,10.4,0.001000
1800,0.001756,1.000000,0.003989,1.000000,11.0,0.001000
1900,0.001726,1.000000,0.003342,0.999787,11.6,0.001000
2000,0.001981,1.000000,0.003282,1.000000,12.2,0.001000
2100,0.120217,0.986395,0.155939,0.979384,12.8,0.001000
2200,0.001280,1.000000,0.001858,1.000000,13.5,0.001000
2300,0.001271,1.000000,0.001788,1.000000,14.1,0.001000
2400,0.035991,0.998087,0.047384,0.997024,14.7,0.001000
2500,0.001159,1.000000,0.001522,1.000000,15.3,0.001000
2600,0.001261,1.000000,0.001602,1.000000,15.9,0.001000
2700,0.055658,0.995536,0.068954,0.992349,16.5,0.001000
2800,0.001105,1.000000,0.001433,1.000000,17.1,0.001000
2900,0.001286,1.000000,0.001526,1.000000,17.7,0.001000
3000,0.006726,1.000000,0.009107,1.000000,18.3,0.001000
3100,0.001004,1.000000,0.001215,1.000000,18.9,0.001000
3200,0.000905,1.000000,0.001041,1.000000,19.5,0.001000
3300,0.006398,0.999575,0.008099,0.998937,20.1,0.001000
3400,0.000908,1.000000,0.001096,1.000000,20.7,0.001000
3500,0.000865,1.000000,0.000988,1.000000,21.3,0.001000
3600,0.002797,1.000000,0.004437,0.999787,21.9,0.001000
3700,0.000992,1.000000,0.001168,1.000000,22.5,0.001000
3800,0.001011,1.000000,0.001136,1.000000,23.1,0.001000
3900,0.000818,1.000000,0.001018,1.000000,23.7,0.001000
4000,0.001066,1.000000,0.001201,1.000000,24.3,0.001000
4100,0.071289,0.994473,0.093824,0.988310,24.9,0.001000
4200,0.000814,1.000000,0.001019,1.000000,25.6,0.001000
4300,0.001065,1.000000,0.001197,1.000000,26.1,0.001000
4400,0.007721,1.000000,0.010566,0.999362,26.8,0.001000
4500,0.001099,1.000000,0.001271,1.000000,27.4,0.001000
4600,0.000905,1.000000,0.001003,1.000000,27.9,0.001000
4700,0.000915,1.000000,0.001133,1.000000,28.5,0.001000
4800,0.001118,1.000000,0.001248,1.000000,29.1,0.001000
4900,0.027765,0.998937,0.034056,0.997450,29.7,0.001000
5000,0.000882,1.000000,0.001032,1.000000,30.3,0.001000
5100,0.000998,1.000000,0.001109,1.000000,30.8,0.001000
5200,0.001322,1.000000,0.001960,0.999787,31.4,0.001000
5300,0.001098,1.000000,0.001233,1.000000,32.0,0.001000
5400,0.000728,1.000000,0.000793,1.000000,32.6,0.001000
5500,0.000811,1.000000,0.000956,1.000000,33.2,0.001000
5600,0.000968,1.000000,0.001078,1.000000,33.8,0.001000
5700,0.002723,1.000000,0.003839,0.999787,34.4,0.001000
5800,0.001056,1.000000,0.001207,1.000000,35.0,0.001000
5900,0.000752,1.000000,0.000838,1.000000,35.6,0.001000
6000,0.000766,1.000000,0.000965,1.000000,36.2,0.001000
6100,0.001110,1.000000,0.001230,1.000000,36.7,0.001000
6200,0.013043,1.000000,0.017280,1.000000,37.3,0.001000
6300,0.000903,1.000000,0.001049,1.000000,37.9,0.001000
6400,0.000794,1.000000,0.000880,1.000000,38.5,0.001000
6500,0.001445,1.000000,0.001862,1.000000,39.1,0.001000
6600,0.000961,1.000000,0.001086,1.000000,39.6,0.001000
6700,0.193162,0.963648,0.228992,0.952179,40.2,0.001000
6800,0.000789,1.000000,0.000959,1.000000,40.8,0.001000
6900,0.000971,1.000000,0.001084,1.000000,41.4,0.001000
7000,0.011918,0.999575,0.015827,0.999150,42.0,0.001000
7100,0.000870,1.000000,0.001013,1.000000,42.6,0.001000
7200,0.000884,1.000000,0.000987,1.000000,43.3,0.001000
7300,0.000827,1.000000,0.000998,1.000000,43.9,0.001000
7400,0.001080,1.000000,0.001194,1.000000,44.6,0.001000
7500,0.007583,0.999362,0.008327,1.000000,45.2,0.001000
7600,0.000963,1.000000,0.001097,1.000000,45.9,0.001000
7700,0.000810,1.000000,0.000889,1.000000,46.4,0.001000
7800,0.000956,1.000000,0.001196,1.000000,47.0,0.001000
7900,0.001137,1.000000,0.001267,1.000000,47.6,0.001000
8000,0.041094,0.997662,0.054476,0.994049,48.2,0.001000
8100,0.000826,1.000000,0.001002,1.000000,48.8,0.001000
8200,0.001026,1.000000,0.001144,1.000000,49.4,0.001000
8300,0.007687,1.000000,0.010334,0.999575,50.1,0.001000
8400,0.000967,1.000000,0.001101,1.000000,50.6,0.001000
8500,0.000821,1.000000,0.000915,1.000000,51.2,0.001000
8600,0.001112,1.000000,0.001443,1.000000,51.8,0.001000
8700,0.001013,1.000000,0.001136,1.000000,52.4,0.001000
8800,0.203878,0.958546,0.230144,0.946440,53.0,0.001000
8900,0.000789,1.000000,0.000928,1.000000,53.6,0.001000
9000,0.000945,1.000000,0.001051,1.000000,54.2,0.001000
9100,0.010228,0.999787,0.013808,0.999575,55.0,0.001000
9200,0.000972,1.000000,0.001123,1.000000,55.6,0.001000
9300,0.000851,1.000000,0.000961,1.000000,56.3,0.001000
9400,0.000825,1.000000,0.001152,1.000000,56.9,0.001000
9500,0.001094,1.000000,0.001225,1.000000,57.5,0.001000
9600,0.038600,0.997449,0.043630,0.997662,58.1,0.001000
9700,0.000709,1.000000,0.000859,1.000000,58.8,0.001000
9800,0.000962,1.000000,0.001080,1.000000,59.4,0.001000
