step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.123148,0.010208,5.122289,0.010056,1.1,0.000020
100,4.601071,0.010268,4.601287,0.010160,2.8,0.001000
200,4.596443,0.010196,4.596953,0.010272,4.5,0.001000
300,4.592491,0.010508,4.594656,0.010208,6.3,0.001000
400,4.587571,0.010268,4.590000,0.010224,7.9,0.001000
500,4.582854,0.011060,4.585389,0.010300,9.7,0.001000
600,4.585102,0.010724,4.588503,0.010424,11.4,0.001000
700,4.582479,0.011024,4.586530,0.010464,13.1,0.001000
800,4.582239,0.010876,4.586677,0.009980,14.9,0.001000
900,4.583027,0.011384,4.587591,0.010136,16.6,0.001000
1000,4.578730,0.011372,4.584774,0.010232,18.4,0.001000
1100,4.578744,0.012360,4.586340,0.010464,20.1,0.001000
1200,4.576755,0.011924,4.585205,0.009784,21.8,0.001000
1300,4.575624,0.011564,4.586578,0.010240,23.5,0.001000
1400,4.571941,0.012764,4.584187,0.010676,25.3,0.001000
1500,4.499704,0.016780,4.517817,0.013476,27.0,0.001000
1600,3.275143,0.091388,3.286311,0.086792,28.7,0.001000
1700,2.506888,0.199552,2.517075,0.190736,30.5,0.001000
1800,2.154577,0.275608,2.165760,0.264744,32.2,0.001000
1900,1.918259,0.347008,1.929037,0.334608,33.9,0.001000
2000,1.700777,0.370120,1.716267,0.355996,35.6,0.001000
2100,1.472052,0.439732,1.490831,0.423268,37.3,0.001000
2200,1.389068,0.454184,1.407464,0.441240,39.0,0.001000
2300,1.167910,0.576396,1.182608,0.564784,40.7,0.001000
2400,0.997058,0.657652,1.008440,0.650432,42.4,0.001000
2500,0.700155,0.806340,0.714117,0.801020,44.2,0.001000
2600,0.470241,0.862676,0.478209,0.859024,45.9,0.001000
2700,0.308289,0.929648,0.314112,0.927196,47.6,0.001000
2800,0.227961,0.960324,0.231986,0.958504,49.3,0.001000
2900,0.202863,0.956980,0.206926,0.955548,51.0,0.001000
3000,0.197357,0.950916,0.200648,0.949316,52.7,0.001000
3100,0.170935,0.964648,0.172967,0.963540,54.4,0.001000
3200,0.139007,0.968060,0.142622,0.966868,56.1,0.001000
3300,0.146709,0.969224,0.149192,0.968168,57.8,0.001000
3400,0.127812,0.970512,0.130475,0.969760,59.5,0.001000
3500,0.177094,0.939452,0.179837,0.937704,61.3,0.001000
3600,0.121407,0.967616,0.124252,0.965932,63.0,0.001000
3700,0.124036,0.965696,0.127879,0.963740,64.7,0.001000
3800,0.131069,0.960872,0.134007,0.959256,66.4,0.001000
3900,0.099506,0.974212,0.101363,0.973236,68.1,0.001000
4000,0.099830,0.971048,0.100527,0.970948,69.8,0.001000
4100,0.052646,0.991800,0.054467,0.991056,71.5,0.001000
4200,0.053447,0.988644,0.054866,0.988144,73.2,0.001000
4300,0.040359,0.993988,0.041844,0.993296,74.9,0.001000
4400,0.054902,0.989184,0.056218,0.988464,76.7,0.001000
4500,0.120713,0.958540,0.122881,0.957720,78.4,0.001000
4600,0.024887,0.997240,0.025348,0.997060,80.1,0.001000
4700,0.081653,0.977968,0.082633,0.977596,81.9,0.001000
4800,0.006671,0.999780,0.007005,0.999696,83.7,0.001000
4900,0.123499,0.962780,0.124331,0.961668,85.4,0.001000
5000,0.010237,0.999444,0.010743,0.999364,87.2,0.001000
5100,0.004508,0.999748,0.004740,0.999688,88.9,0.001000
5200,0.026166,0.996144,0.026322,0.996208,90.6,0.001000
5300,0.056498,0.983744,0.058508,0.983016,92.3,0.001000
5400,0.012701,0.999196,0.013145,0.999040,94.0,0.001000
5500,0.082392,0.974572,0.084791,0.973608,95.8,0.001000
5600,0.008774,0.999412,0.009172,0.999296,97.5,0.001000
5700,0.002999,0.999896,0.003177,0.999880,99.2,0.001000
5800,0.012052,0.999068,0.012360,0.999012,101.0,0.001000
5900,0.002984,0.999896,0.003175,0.999880,102.7,0.001000
