step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.233544,0.007440,5.261018,0.009564,0.2,0.000200
100,4.578938,0.011905,4.595985,0.007014,0.8,0.010000
200,4.584275,0.012755,4.591940,0.007864,1.3,0.010000
300,4.590209,0.012968,4.593580,0.007651,1.8,0.010000
400,4.591837,0.012968,4.593993,0.007651,2.3,0.010000
500,4.591817,0.012968,4.594071,0.007651,2.8,0.010000
600,4.591051,0.012968,4.593788,0.007651,3.4,0.010000
700,4.588529,0.012330,4.593025,0.008289,3.9,0.010000
800,4.585200,0.012755,4.592568,0.007864,4.5,0.010000
900,4.583232,0.012330,4.592645,0.008289,5.0,0.010000
1000,4.582809,0.011267,4.592231,0.009352,5.5,0.010000
1100,4.582469,0.012755,4.592542,0.007864,6.0,0.010000
1200,4.582438,0.012968,4.592336,0.007651,6.5,0.010000
1300,4.581919,0.012543,4.593204,0.008077,7.0,0.010000
1400,4.581908,0.012968,4.593173,0.007651,7.5,0.010000
1500,4.582002,0.012968,4.593069,0.007651,8.1,0.010000
1600,4.582342,0.012755,4.592430,0.007864,8.6,0.010000
1700,4.581976,0.012968,4.593108,0.007651,9.1,0.010000
1800,4.582279,0.012543,4.592615,0.008077,9.6,0.010000
1900,4.582524,0.012755,4.592258,0.007864,10.1,0.010000
2000,4.582448,0.012330,4.592301,0.008289,10.6,0.010000
2100,4.582627,0.012755,4.592099,0.007864,11.1,0.010000
2200,4.582348,0.012755,4.592471,0.007864,11.6,0.010000
2300,4.582936,0.012968,4.591638,0.007651,12.2,0.010000
2400,4.582324,0.012968,4.592587,0.007651,12.7,0.010000
2500,4.582449,0.012755,4.592410,0.007864,13.2,0.010000
2600,4.582388,0.012968,4.592325,0.007651,13.8,0.010000
2700,4.582333,0.012968,4.592492,0.007651,14.3,0.010000
2800,4.582310,0.012968,4.592498,0.007651,14.9,0.010000
2900,4.582438,0.012968,4.592222,0.007651,15.4,0.010000
3000,4.582470,0.012755,4.592287,0.007864,15.9,0.010000
3100,4.582201,0.012330,4.592712,0.008289,16.5,0.010000
3200,4.582479,0.012968,4.592238,0.007651,17.0,0.010000
3300,4.582646,0.012968,4.591981,0.007651,17.6,0.010000
3400,4.582153,0.012755,4.592835,0.007864,18.1,0.010000
3500,4.582046,0.012755,4.592991,0.007864,18.6,0.010000
3600,4.582426,0.012968,4.592310,0.007651,19.2,0.010000
3700,4.582714,0.012968,4.591940,0.007651,19.7,0.010000
3800,4.581990,0.012755,4.593060,0.007864,20.2,0.010000
3900,4.582383,0.012755,4.592438,0.007864,20.7,0.010000
4000,4.582372,0.012968,4.592411,0.007651,21.3,0.010000
4100,4.582331,0.012755,4.592698,0.007864,21.8,0.010000
4200,4.582066,0.012968,4.593019,0.007651,22.3,0.010000
4300,4.581966,0.012968,4.593049,0.007651,22.9,0.010000
4400,4.582088,0.012968,4.592817,0.007651,23.4,0.010000
4500,4.582149,0.012968,4.592617,0.007651,23.9,0.010000
4600,4.582458,0.012543,4.592204,0.008077,24.5,0.010000
4700,4.582207,0.012755,4.592711,0.007864,25.0,0.010000
4800,4.581917,0.012968,4.593266,0.007651,25.5,0.010000
4900,4.582291,0.012968,4.592523,0.007651,26.1,0.010000
5000,4.581931,0.012755,4.593255,0.007864,26.6,0.010000
5100,4.582540,0.012968,4.592143,0.007651,27.1,0.010000
5200,4.582430,0.012330,4.592377,0.008289,27.7,0.010000
5300,4.582579,0.012755,4.592156,0.007864,28.2,0.010000
5400,4.582013,0.012543,4.593147,0.008077,28.7,0.010000
5500,4.581789,0.012968,4.593596,0.007651,29.3,0.010000
5600,4.582260,0.012330,4.592640,0.008289,29.8,0.010000
5700,4.582350,0.012968,4.592457,0.007651,30.3,0.010000
5800,4.582347,0.012755,4.592462,0.007864,30.9,0.010000
5900,4.582319,0.012968,4.592466,0.007651,31.4,0.010000
6000,4.582393,0.012968,4.592451,0.007651,31.9,0.010000
6100,4.581889,0.012755,4.593156,0.007864,32.5,0.010000
6200,4.582362,0.012330,4.592494,0.008289,33.0,0.010000
6300,4.582623,0.012755,4.592035,0.007864,33.6,0.010000
6400,4.582443,0.012755,4.592458,0.007864,34.1,0.010000
6500,4.582146,0.012755,4.592724,0.007864,34.6,0.010000
6600,4.582345,0.012755,4.592449,0.007864,35.2,0.010000
6700,4.582321,0.012755,4.592585,0.007864,35.7,0.010000
6800,4.582347,0.012968,4.592541,0.007651,36.3,0.010000
6900,4.582396,0.012755,4.592364,0.007864,36.8,0.010000
7000,4.582381,0.012755,4.592331,0.007864,37.3,0.010000
