step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.217406,0.012117,5.221517,0.008077,0.0,0.000020
100,4.502361,0.023384,4.751472,0.006376,0.6,0.001000
200,3.355927,0.287840,5.163600,0.035494,1.2,0.001000
300,1.514816,0.742985,4.194293,0.245909,1.7,0.001000
400,0.384264,0.976616,3.261665,0.468863,2.3,0.001000
500,0.108314,0.999575,3.007610,0.497131,2.8,0.001000
600,0.059214,0.999575,2.925376,0.501169,3.4,0.001000
700,0.075567,0.997874,2.895632,0.501807,3.9,0.001000
800,0.009137,1.000000,2.466126,0.512859,4.5,0.001000
900,0.009268,1.000000,2.319049,0.521360,5.0,0.001000
1000,0.006913,1.000000,1.561896,0.596812,5.6,0.001000
1100,0.005907,1.000000,1.422174,0.619766,6.1,0.001000
1200,0.077158,0.996811,0.968298,0.726674,6.7,0.001000
1300,0.004088,1.000000,0.315051,0.941764,7.2,0.001000
1400,0.004279,1.000000,0.299212,0.951116,7.8,0.001000
1500,0.006312,1.000000,0.041265,0.999150,8.4,0.001000
1600,0.003264,1.000000,0.020690,0.999787,8.9,0.001000
1700,0.002053,1.000000,0.013790,0.999362,9.5,0.001000
1800,0.014297,0.998937,0.025816,0.998087,10.1,0.001000
1900,0.001515,1.000000,0.003156,1.000000,10.6,0.001000
2000,0.001541,1.000000,0.003587,1.000000,11.2,0.001000
2100,0.002895,1.000000,0.005109,1.000000,11.8,0.001000
2200,0.001337,1.000000,0.002327,1.000000,12.4,0.001000
2300,0.000972,1.000000,0.001735,1.000000,12.9,0.001000
2400,0.009774,1.000000,0.014928,0.999787,13.5,0.001000
2500,0.000683,1.000000,0.000982,1.000000,14.1,0.001000
2600,0.000959,1.000000,0.001463,1.000000,14.6,0.001000
2700,0.000492,1.000000,0.000712,1.000000,15.2,0.001000
2800,0.003445,1.000000,0.005669,0.999787,15.7,0.001000
2900,0.000827,1.000000,0.001103,1.000000,16.3,0.001000
3000,0.000780,1.000000,0.001058,1.000000,16.9,0.001000
3100,0.017907,0.999362,0.025778,0.997450,17.4,0.001000
3200,0.000768,1.000000,0.001010,1.000000,18.0,0.001000
3300,0.000877,1.000000,0.001220,1.000000,18.6,0.001000
3400,0.010373,1.000000,0.015461,0.999362,19.1,0.001000
3500,0.000843,1.000000,0.001144,1.000000,19.6,0.001000
3600,0.000881,1.000000,0.001143,1.000000,20.2,0.001000
3700,0.004960,1.000000,0.007591,0.999575,20.8,0.001000
3800,0.000899,1.000000,0.001157,1.000000,21.3,0.001000
3900,0.000737,1.000000,0.000913,1.000000,21.9,0.001000
4000,0.001503,1.000000,0.002574,1.000000,22.4,0.001000
4100,0.000845,1.000000,0.001087,1.000000,23.0,0.001000
4200,0.088140,0.992772,0.108353,0.988523,23.6,0.001000
4300,0.000636,1.000000,0.000819,1.000000,24.1,0.001000
4400,0.000794,1.000000,0.000992,1.000000,24.7,0.001000
4500,0.003177,1.000000,0.004620,1.000000,25.2,0.001000
4600,0.000906,1.000000,0.001228,1.000000,25.8,0.001000
4700,0.000671,1.000000,0.000830,1.000000,26.4,0.001000
4800,0.002255,0.999787,0.001899,1.000000,26.9,0.001000
4900,0.000601,1.000000,0.000811,1.000000,27.5,0.001000
5000,0.000657,1.000000,0.000911,1.000000,28.0,0.001000
5100,0.006686,1.000000,0.011455,0.999362,28.6,0.001000
5200,0.000695,1.000000,0.000897,1.000000,29.1,0.001000
5300,0.000685,1.000000,0.000837,1.000000,29.7,0.001000
5400,0.004204,1.000000,0.006161,1.000000,30.3,0.001000
5500,0.000809,1.000000,0.001094,1.000000,30.9,0.001000
5600,0.000704,1.000000,0.000889,1.000000,31.5,0.001000
5700,0.001051,1.000000,0.001630,1.000000,32.0,0.001000
5800,0.000872,1.000000,0.001164,1.000000,32.6,0.001000
5900,0.000553,1.000000,0.000660,1.000000,33.1,0.001000
6000,0.000600,1.000000,0.000826,1.000000,33.7,0.001000
6100,0.000891,1.000000,0.001104,1.000000,34.2,0.001000
6200,0.012421,1.000000,0.015653,0.999787,34.8,0.001000
6300,0.000667,1.000000,0.000863,1.000000,35.3,0.001000
6400,0.000714,1.000000,0.000865,1.000000,35.9,0.001000
6500,0.006382,0.999575,0.009456,0.999575,36.5,0.001000
6600,0.000556,1.000000,0.000774,1.000000,37.0,0.001000
6700,0.000717,1.000000,0.000907,1.000000,37.6,0.001000
6800,0.002139,1.000000,0.003210,0.999787,38.1,0.001000
6900,0.014516,0.999362,0.019893,0.997662,38.7,0.001000
7000,0.000677,1.000000,0.000951,1.000000,39.3,0.001000
7100,0.000719,1.000000,0.000893,1.000000,39.8,0.001000
7200,0.002976,1.000000,0.004050,1.000000,40.4,0.001000
7300,0.000722,1.000000,0.000964,1.000000,41.0,0.001000
7400,0.000597,1.000000,0.000757,1.000000,41.5,0.001000
7500,0.001115,1.000000,0.001744,1.000000,42.1,0.001000
7600,0.000883,1.000000,0.001145,1.000000,42.7,0.001000
7700,0.000630,1.000000,0.000746,1.000000,43.2,0.001000
7800,0.000580,1.000000,0.000859,1.000000,43.8,0.001000
7900,0.000816,1.000000,0.001023,1.000000,44.3,0.001000
8000,0.011045,0.999575,0.016482,0.998512,44.9,0.001000
8100,0.000634,1.000000,0.000823,1.000000,45.4,0.001000
8200,0.000700,1.000000,0.000866,1.000000,46.0,0.001000
8300,0.000795,1.000000,0.001087,1.000000,46.6,0.001000
8400,0.000843,1.000000,0.001061,1.000000,47.1,0.001000
8500,0.000548,1.000000,0.000679,1.000000,47.7,0.001000
