step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.488790,0.005045,5.492424,0.005495,0.1,0.000020
100,5.004327,0.009820,5.088507,0.004234,0.6,0.001000
200,4.673273,0.070450,5.524848,0.007747,1.1,0.001000
300,3.743090,0.250450,5.534167,0.030628,1.6,0.001000
400,2.354786,0.550631,5.089321,0.131700,2.2,0.001000
500,1.064177,0.817568,4.237797,0.318440,2.6,0.001000
600,0.355348,0.960450,3.769840,0.453112,3.2,0.001000
700,0.114910,0.992162,3.776402,0.488965,3.7,0.001000
800,0.066163,0.995495,3.961268,0.494460,4.2,0.001000
900,0.063701,0.993063,4.141844,0.492658,4.7,0.001000
1000,0.031627,0.997297,4.259765,0.496982,5.2,0.001000
1100,0.056975,0.990360,4.414514,0.491307,5.8,0.001000
1200,0.030415,0.995586,4.334039,0.497613,6.3,0.001000
1300,0.026643,0.995135,4.464938,0.495901,6.8,0.001000
1400,0.035352,0.992883,4.476296,0.495901,7.3,0.001000
1500,0.019073,0.997478,4.432947,0.501126,7.8,0.001000
1600,0.036128,0.992613,4.446834,0.498424,8.3,0.001000
1700,0.028320,0.993964,4.437393,0.500946,8.8,0.001000
1800,0.017181,0.996757,4.378771,0.503018,9.3,0.001000
1900,0.027503,0.994234,4.347989,0.502838,9.8,0.001000
2000,0.017331,0.996396,4.212553,0.504819,10.3,0.001000
2100,0.009884,0.998288,4.170833,0.507972,10.9,0.001000
2200,0.028570,0.995045,4.139475,0.503648,11.4,0.001000
2300,0.016586,0.996577,4.021344,0.507342,11.9,0.001000
2400,0.025074,0.995045,3.953113,0.510675,12.4,0.001000
2500,0.010684,0.998198,3.767492,0.517701,12.9,0.001000
2600,0.015226,0.996486,3.632092,0.518242,13.5,0.001000
2700,0.016676,0.996667,3.545755,0.520043,14.0,0.001000
2800,0.011815,0.998018,3.432127,0.525268,14.5,0.001000
2900,0.022561,0.994685,3.357208,0.524187,15.0,0.001000
3000,0.011133,0.997658,3.107499,0.538960,15.5,0.001000
3100,0.015831,0.996577,2.891867,0.542384,16.0,0.001000
3200,0.010527,0.997658,2.761141,0.554905,16.6,0.001000
3300,0.011959,0.997568,2.559884,0.561931,17.1,0.001000
3400,0.006014,0.999189,2.367567,0.574002,17.6,0.001000
3500,0.012277,0.996757,2.226313,0.585082,18.1,0.001000
3600,0.012569,0.997027,2.066416,0.597153,18.6,0.001000
3700,0.007339,0.998829,1.789228,0.623637,19.1,0.001000
3800,0.010362,0.998018,1.563693,0.648951,19.6,0.001000
3900,0.008008,0.998469,1.391537,0.670390,20.2,0.001000
4000,0.009414,0.997928,1.160869,0.702639,20.7,0.001000
4100,0.011409,0.997478,1.019032,0.730024,21.2,0.001000
4200,0.007303,0.998649,0.815517,0.767679,21.7,0.001000
4300,0.009688,0.998108,0.698129,0.798487,22.2,0.001000
4400,0.005308,0.998649,0.512380,0.842627,22.8,0.001000
4500,0.005792,0.999009,0.434153,0.864877,23.3,0.001000
4600,0.006698,0.998559,0.356073,0.882623,23.8,0.001000
4700,0.006899,0.998829,0.258025,0.917125,24.3,0.001000
4800,0.006217,0.998559,0.198662,0.938744,24.9,0.001000
4900,0.005051,0.999279,0.161467,0.949104,25.4,0.001000
5000,0.010980,0.997658,0.137234,0.958022,25.9,0.001000
5100,0.002255,0.999730,0.067797,0.980632,26.4,0.001000
5200,0.001341,0.999820,0.053992,0.982164,26.9,0.001000
5300,0.005404,0.999009,0.053415,0.984956,27.4,0.001000
5400,0.003192,0.999099,0.036256,0.989190,27.9,0.001000
5500,0.006004,0.999009,0.041173,0.988920,28.5,0.001000
5600,0.000995,0.999820,0.014443,0.997207,29.0,0.001000
5700,0.003589,0.999189,0.021679,0.994325,29.5,0.001000
5800,0.005142,0.999189,0.019244,0.995496,30.1,0.001000
5900,0.001915,0.999460,0.013721,0.996847,30.6,0.001000
6000,0.002093,0.999550,0.011374,0.997117,31.1,0.001000
6100,0.001038,0.999640,0.007803,0.997748,31.7,0.001000
6200,0.001313,0.999820,0.006921,0.998829,32.2,0.001000
6300,0.002827,0.999460,0.008718,0.998108,32.7,0.001000
6400,0.000515,0.999910,0.003057,0.999279,33.2,0.001000
6500,0.000721,0.999910,0.006055,0.998919,33.7,0.001000
6600,0.001270,0.999730,0.003709,0.999099,34.3,0.001000
6700,0.003580,0.999369,0.006896,0.998829,34.8,0.001000
6800,0.001076,0.999730,0.004646,0.998739,35.3,0.001000
6900,0.000187,1.000000,0.001046,0.999820,35.8,0.001000
7000,0.000027,1.000000,0.000324,0.999910,36.4,0.001000
7100,0.000015,1.000000,0.000189,1.000000,36.9,0.001000
7200,0.000009,1.000000,0.000085,1.000000,37.4,0.001000
7300,0.000005,1.000000,0.000033,1.000000,37.9,0.001000
7400,0.000002,1.000000,0.000013,1.000000,38.4,0.001000
7500,0.000001,1.000000,0.000005,1.000000,39.0,0.001000
7600,0.000000,1.000000,0.000002,1.000000,39.5,0.001000
7700,0.000000,1.000000,0.000001,1.000000,40.0,0.001000
7800,0.000000,1.000000,0.000001,1.000000,40.5,0.001000
7900,0.000000,1.000000,0.000000,1.000000,41.0,0.001000
8000,0.000000,1.000000,0.000000,1.000000,41.6,0.001000
8100,0.000000,1.000000,0.000000,1.000000,42.1,0.001000
8200,0.000000,1.000000,0.000000,1.000000,42.6,0.001000
8300,0.000000,1.000000,0.000000,1.000000,43.1,0.001000
8400,0.000000,1.000000,0.000000,1.000000,43.6,0.001000
8500,0.000000,1.000000,0.000000,1.000000,44.1,0.001000
8600,0.000000,1.000000,0.000000,1.000000,44.6,0.001000
8700,0.000000,1.000000,0.000000,1.000000,45.2,0.001000
8800,0.000000,1.000000,0.000000,1.000000,45.7,0.001000
8900,0.000000,1.000000,0.000000,1.000000,46.2,0.001000
9000,0.000000,1.000000,0.000000,1.000000,46.7,0.001000
9100,0.000000,1.000000,0.000000,1.000000,47.2,0.001000
9200,0.000000,1.000000,0.000000,1.000000,47.7,0.001000
9300,0.000000,1.000000,0.000000,1.000000,48.2,0.001000
9400,0.000000,1.000000,0.000000,1.000000,48.8,0.001000
9500,0.000000,1.000000,0.000000,1.000000,49.3,0.001000
9600,0.000000,1.000000,0.000000,1.000000,49.8,0.001000
9700,0.000000,1.000000,0.000000,1.000000,50.3,0.001000
9800,0.000000,1.000000,0.000000,1.000000,50.9,0.001000
9900,0.000000,1.000000,0.000000,1.000000,51.4,0.001000
10000,0.000000,1.000000,0.000000,1.000000,51.9,0.001000
10100,0.000000,1.000000,0.000000,1.000000,52.4,0.001000
10200,0.000000,1.000000,0.000000,1.000000,52.9,0.001000
10300,0.000000,1.000000,0.000000,1.000000,53.5,0.001000
10400,0.000000,1.000000,0.000000,1.000000,54.0,0.001000
10500,0.000000,1.000000,0.000000,1.000000,54.5,0.001000
10600,0.000000,1.000000,0.000000,1.000000,55.0,0.001000
10700,0.000000,1.000000,0.000000,1.000000,55.5,0.001000
10800,0.000049,1.000000,0.000532,0.999910,56.0,0.001000
10900,0.000014,1.000000,0.000372,0.999910,56.6,0.001000
11000,0.000007,1.000000,0.000271,0.999910,57.1,0.001000
11100,0.000004,1.000000,0.000169,0.999910,57.6,0.001000
11200,0.000002,1.000000,0.000081,0.999910,58.1,0.001000
11300,0.000001,1.000000,0.000031,1.000000,58.6,0.001000
