step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.476453,0.007117,5.455819,0.006576,0.1,0.000020
100,5.004214,0.009459,5.089521,0.004414,0.6,0.001000
200,4.632607,0.079009,5.558553,0.006756,1.1,0.001000
300,3.610292,0.297117,5.542538,0.041438,1.6,0.001000
400,2.114408,0.604144,5.176811,0.158004,2.1,0.001000
500,0.882377,0.856126,4.718607,0.336186,2.7,0.001000
600,0.252800,0.972252,4.554974,0.457977,3.2,0.001000
700,0.082416,0.994054,4.761482,0.480497,3.7,0.001000
800,0.086364,0.989640,5.158239,0.476263,4.3,0.001000
900,0.048964,0.994234,5.459449,0.480677,4.8,0.001000
1000,0.030341,0.996126,5.711536,0.484191,5.3,0.001000
1100,0.053230,0.989820,5.994065,0.476624,5.8,0.001000
1200,0.042010,0.991982,6.133021,0.480227,6.4,0.001000
1300,0.045533,0.990811,6.274846,0.481218,6.9,0.001000
1400,0.028022,0.994414,6.388934,0.482659,7.4,0.001000
1500,0.042009,0.989369,6.568198,0.479506,7.9,0.001000
1600,0.036518,0.991892,6.591733,0.482029,8.4,0.001000
1700,0.022223,0.995946,6.656322,0.485362,8.9,0.001000
1800,0.033834,0.992162,6.819146,0.482119,9.5,0.001000
1900,0.024163,0.993874,6.826684,0.484101,10.0,0.001000
2000,0.024989,0.993964,6.875814,0.483920,10.5,0.001000
2100,0.030410,0.992252,6.927147,0.481758,11.0,0.001000
2200,0.029805,0.993874,7.036012,0.484461,11.5,0.001000
2300,0.020521,0.995495,7.059849,0.485812,12.0,0.001000
2400,0.026105,0.993874,7.090779,0.482569,12.5,0.001000
2500,0.023245,0.994955,7.079979,0.484010,13.1,0.001000
2600,0.018312,0.996757,7.058816,0.485632,13.6,0.001000
2700,0.015642,0.996486,7.083938,0.485362,14.1,0.001000
2800,0.026180,0.993423,7.144708,0.482659,14.7,0.001000
2900,0.015539,0.997207,7.126024,0.485632,15.2,0.001000
3000,0.031179,0.992162,7.123851,0.484191,15.7,0.001000
3100,0.016259,0.996126,7.145683,0.485542,16.2,0.001000
3200,0.014245,0.995766,7.071355,0.487974,16.7,0.001000
3300,0.016469,0.996216,7.028077,0.487343,17.2,0.001000
3400,0.016148,0.995495,6.953292,0.485902,17.7,0.001000
3500,0.023679,0.994234,6.997440,0.486082,18.3,0.001000
3600,0.019553,0.994955,6.908828,0.487163,18.8,0.001000
3700,0.009657,0.997297,6.841214,0.488695,19.3,0.001000
3800,0.011253,0.997478,6.852242,0.489505,19.8,0.001000
3900,0.028133,0.992703,6.937288,0.487163,20.3,0.001000
4000,0.015192,0.996667,6.889377,0.490406,20.9,0.001000
4100,0.022704,0.994414,6.759877,0.487253,21.4,0.001000
4200,0.015546,0.995856,6.666063,0.489866,21.9,0.001000
4300,0.012696,0.996577,6.682170,0.489956,22.4,0.001000
4400,0.012177,0.996577,6.601398,0.491127,22.9,0.001000
4500,0.011243,0.997658,6.572433,0.492929,23.5,0.001000
4600,0.017583,0.995586,6.494339,0.490767,24.0,0.001000
4700,0.015388,0.996396,6.497709,0.494010,24.5,0.001000
4800,0.012684,0.996937,6.268055,0.494370,25.0,0.001000
4900,0.012651,0.996937,6.275685,0.494460,25.5,0.001000
5000,0.004432,0.999099,6.137876,0.497703,26.0,0.001000
5100,0.014722,0.996216,6.112583,0.496081,26.6,0.001000
