step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.228923,0.007440,5.256361,0.009139,0.0,0.000020
100,4.539589,0.021259,4.696121,0.004888,0.7,0.001000
200,3.584207,0.251063,5.098789,0.025080,1.3,0.001000
300,1.812873,0.706845,4.211179,0.219341,2.0,0.001000
400,0.624659,0.977679,3.156055,0.466312,2.8,0.001000
500,0.373142,0.998724,2.861691,0.492880,3.7,0.001000
600,0.319230,0.999575,2.734390,0.493518,4.5,0.001000
700,0.317960,0.999787,2.706617,0.493730,5.2,0.001000
800,0.302232,0.999787,2.603451,0.495218,5.8,0.001000
900,0.295489,1.000000,2.530834,0.496706,6.5,0.001000
1000,0.294151,1.000000,2.459929,0.496281,7.1,0.001000
1100,0.290801,1.000000,2.405814,0.499894,7.8,0.001000
1200,0.279097,1.000000,2.340050,0.503932,8.4,0.001000
1300,0.272636,1.000000,2.280369,0.506482,9.0,0.001000
1400,0.270973,1.000000,2.212278,0.510521,9.7,0.001000
1500,0.284044,1.000000,2.146056,0.521360,10.3,0.001000
1600,0.276366,1.000000,2.060515,0.533688,10.9,0.001000
1700,0.273919,1.000000,1.965682,0.548565,11.5,0.001000
1800,0.269322,0.999787,1.869827,0.580234,12.1,0.001000
1900,0.265268,1.000000,1.789643,0.602550,12.8,0.001000
2000,0.259496,1.000000,1.661012,0.652072,13.4,0.001000
2100,0.263009,1.000000,1.580778,0.703082,14.1,0.001000
2200,0.264542,1.000000,1.478816,0.751966,14.7,0.001000
2300,0.255321,1.000000,1.371701,0.807864,15.3,0.001000
2400,0.260100,1.000000,1.272501,0.856536,16.0,0.001000
2500,0.248902,1.000000,1.141069,0.923273,16.6,0.001000
2600,0.243131,1.000000,0.997248,0.959192,17.2,0.001000
2700,0.252719,1.000000,0.859550,0.987673,17.9,0.001000
2800,0.239319,1.000000,0.623342,0.998087,18.6,0.001000
2900,0.238351,1.000000,0.443372,1.000000,19.2,0.001000
3000,0.240504,1.000000,0.336227,1.000000,19.8,0.001000
3100,0.228669,1.000000,0.274625,1.000000,20.5,0.001000
3200,0.232379,1.000000,0.271496,1.000000,21.1,0.001000
3300,0.232441,1.000000,0.260689,1.000000,21.7,0.001000
3400,0.231027,1.000000,0.257472,1.000000,22.3,0.001000
3500,0.611003,1.000000,0.688104,1.000000,22.9,0.001000
3600,0.234993,1.000000,0.252666,1.000000,23.6,0.001000
3700,0.233488,1.000000,0.256066,1.000000,24.2,0.001000
3800,0.238180,1.000000,0.251206,1.000000,24.8,0.001000
3900,0.233536,1.000000,0.253205,1.000000,25.4,0.001000
4000,0.239269,1.000000,0.251104,1.000000,26.0,0.001000
4100,0.233328,1.000000,0.251024,1.000000,26.7,0.001000
4200,1.857661,0.941752,1.935647,0.926249,27.3,0.001000
4300,0.236316,1.000000,0.250316,1.000000,28.0,0.001000
4400,2.119670,0.676233,2.158594,0.663549,28.6,0.001000
4500,0.237048,1.000000,0.251264,1.000000,29.2,0.001000
4600,1.310639,0.977041,1.420507,0.964506,30.0,0.001000
4700,0.238675,1.000000,0.253180,1.000000,30.6,0.001000
4800,0.630649,1.000000,0.682067,1.000000,31.3,0.001000
4900,0.239594,1.000000,0.252558,1.000000,31.9,0.001000
5000,0.232726,1.000000,0.250164,1.000000,32.5,0.001000
5100,0.674404,1.000000,0.725719,0.999575,33.2,0.001000
5200,0.237574,1.000000,0.248613,1.000000,33.8,0.001000
5300,0.335551,1.000000,0.357163,1.000000,34.4,0.001000
5400,0.238927,1.000000,0.249453,1.000000,35.0,0.001000
5500,0.235425,1.000000,0.248702,1.000000,35.6,0.001000
5600,0.238663,1.000000,0.246852,1.000000,36.3,0.001000
5700,0.234448,1.000000,0.247434,1.000000,36.9,0.001000
5800,0.463026,1.000000,0.479703,1.000000,37.5,0.001000
5900,0.234223,1.000000,0.244322,1.000000,38.1,0.001000
6000,1.325096,0.967049,1.416707,0.953241,38.7,0.001000
6100,0.236789,1.000000,0.248369,1.000000,39.3,0.001000
6200,0.234146,1.000000,0.248156,1.000000,39.9,0.001000
6300,0.238858,1.000000,0.247068,1.000000,40.6,0.001000
6400,0.230766,1.000000,0.243574,1.000000,41.2,0.001000
6500,0.973922,1.000000,1.011649,1.000000,41.9,0.001000
6600,0.235439,1.000000,0.246982,1.000000,42.5,0.001000
6700,0.241586,1.000000,0.255565,1.000000,43.1,0.001000
6800,0.242211,1.000000,0.252072,1.000000,43.8,0.001000
6900,0.242996,1.000000,0.255620,1.000000,44.4,0.001000
7000,0.240751,1.000000,0.251945,1.000000,45.1,0.001000
7100,0.240924,1.000000,0.254501,1.000000,45.7,0.001000
7200,0.243744,1.000000,0.252389,1.000000,46.3,0.001000
7300,0.238275,1.000000,0.251990,1.000000,47.0,0.001000
7400,0.318398,1.000000,0.328468,1.000000,47.6,0.001000
7500,0.239710,1.000000,0.249656,1.000000,48.3,0.001000
7600,0.236002,1.000000,0.249115,1.000000,48.9,0.001000
7700,0.245909,1.000000,0.254197,1.000000,49.6,0.001000
7800,0.237756,1.000000,0.247622,1.000000,50.2,0.001000
7900,0.227647,1.000000,0.239591,1.000000,51.6,0.001000
8000,0.243936,1.000000,0.250666,1.000000,52.7,0.001000
8100,0.238668,1.000000,0.249949,1.000000,53.4,0.001000
8200,0.242597,1.000000,0.249204,1.000000,54.0,0.001000
8300,0.236549,1.000000,0.245184,1.000000,54.7,0.001000
8400,2.963963,0.337372,3.007428,0.324123,55.3,0.001000
8500,0.238745,1.000000,0.247716,1.000000,56.0,0.001000
8600,0.237662,1.000000,0.247315,1.000000,56.6,0.001000
8700,0.241076,1.000000,0.246310,1.000000,57.2,0.001000
8800,0.236646,1.000000,0.244640,1.000000,57.8,0.001000
8900,1.506139,0.913053,1.551692,0.910521,58.5,0.001000
9000,0.240578,1.000000,0.249153,1.000000,59.1,0.001000
9100,0.281531,1.000000,0.295435,1.000000,59.8,0.001000
9200,0.245179,1.000000,0.252090,1.000000,60.4,0.001000
9300,0.229058,1.000000,0.240491,1.000000,61.0,0.001000
9400,0.246201,1.000000,0.251963,1.000000,61.6,0.001000
9500,0.234317,1.000000,0.241646,1.000000,62.3,0.001000
9600,0.230621,1.000000,0.241605,1.000000,62.9,0.001000
9700,0.245192,1.000000,0.251466,1.000000,63.5,0.001000
9800,0.240608,1.000000,0.251169,1.000000,64.2,0.001000
9900,0.543236,0.999787,0.569154,0.999787,64.8,0.001000
10000,0.241453,1.000000,0.247882,1.000000,65.4,0.001000
10100,0.233862,1.000000,0.240519,1.000000,66.1,0.001000
10200,0.246599,1.000000,0.258446,1.000000,66.7,0.001000
10300,0.243804,1.000000,0.249596,1.000000,67.3,0.001000
10400,0.238905,1.000000,0.247468,1.000000,68.0,0.001000
10500,0.253998,1.000000,0.258925,1.000000,68.7,0.001000
10600,0.237208,1.000000,0.243775,1.000000,69.3,0.001000
10700,0.444174,1.000000,0.454018,1.000000,70.0,0.001000
10800,0.238388,1.000000,0.246590,1.000000,70.6,0.001000
10900,0.766319,0.999787,0.798956,0.999150,71.3,0.001000
11000,0.240095,1.000000,0.246614,1.000000,71.9,0.001000
11100,0.234761,1.000000,0.243636,1.000000,72.6,0.001000
11200,0.242284,1.000000,0.247254,1.000000,73.2,0.001000
11300,0.237593,1.000000,0.247755,1.000000,73.9,0.001000
11400,0.244214,1.000000,0.249394,1.000000,74.5,0.001000
11500,0.237819,1.000000,0.247532,1.000000,75.2,0.001000
11600,1.581180,0.870961,1.653755,0.840808,75.8,0.001000
11700,0.237219,1.000000,0.244506,1.000000,76.5,0.001000
11800,0.464713,1.000000,0.488482,1.000000,77.1,0.001000
11900,0.239793,1.000000,0.246062,1.000000,77.8,0.001000
12000,0.235588,1.000000,0.243345,1.000000,78.4,0.001000
12100,0.227966,1.000000,0.240677,1.000000,79.1,0.001000
12200,0.244341,1.000000,0.250352,1.000000,79.8,0.001000
12300,0.237938,1.000000,0.246612,1.000000,80.4,0.001000
12400,0.238394,1.000000,0.247432,1.000000,80.9,0.001000
12500,0.241389,1.000000,0.246271,1.000000,81.6,0.001000
12600,0.236237,1.000000,0.242933,1.000000,82.2,0.001000
12700,0.241617,1.000000,0.245580,1.000000,82.8,0.001000
12800,0.237223,1.000000,0.244791,1.000000,83.5,0.001000
12900,1.505021,0.901998,1.534156,0.901807,84.1,0.001000
13000,0.239945,1.000000,0.247573,1.000000,84.7,0.001000
13100,0.285798,1.000000,0.302822,1.000000,85.4,0.001000
13200,0.242049,1.000000,0.247953,1.000000,86.0,0.001000
13300,0.238163,1.000000,0.243962,1.000000,86.7,0.001000
13400,0.227892,1.000000,0.237918,1.000000,87.3,0.001000
13500,0.245486,1.000000,0.250686,1.000000,87.9,0.001000
13600,0.241972,1.000000,0.250294,1.000000,88.5,0.001000
13700,1.010594,0.995536,1.047157,0.996174,89.2,0.001000
13800,0.244762,1.000000,0.251432,1.000000,89.8,0.001000
13900,0.319255,1.000000,0.335961,1.000000,90.4,0.001000
14000,0.246781,1.000000,0.252916,1.000000,91.0,0.001000
14100,0.242993,1.000000,0.250210,1.000000,91.6,0.001000
14200,0.266598,1.000000,0.279751,1.000000,92.2,0.001000
14300,0.245801,1.000000,0.251985,1.000000,92.9,0.001000
14400,0.240273,1.000000,0.247307,1.000000,93.5,0.001000
14500,0.243622,1.000000,0.248598,1.000000,94.2,0.001000
14600,0.239665,1.000000,0.245194,1.000000,94.8,0.001000
14700,0.233647,1.000000,0.244344,1.000000,95.4,0.001000
14800,0.244979,1.000000,0.250280,1.000000,96.1,0.001000
14900,0.239411,1.000000,0.246437,1.000000,96.7,0.001000
15000,0.235393,1.000000,0.244170,1.000000,97.3,0.001000
15100,0.248658,1.000000,0.254411,1.000000,98.2,0.001000
