step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.123131,0.010208,5.122272,0.010056,1.1,0.000020
100,4.597753,0.010116,4.597985,0.010200,2.8,0.001000
200,4.589942,0.010224,4.590529,0.010028,4.5,0.001000
300,4.585864,0.010828,4.587601,0.010160,6.2,0.001000
400,4.582839,0.010804,4.584528,0.010044,7.9,0.001000
500,4.579355,0.010764,4.581223,0.010204,9.7,0.001000
600,4.578488,0.010704,4.581207,0.010068,11.4,0.001000
700,4.577074,0.010900,4.579607,0.010400,13.1,0.001000
800,4.577536,0.010604,4.580116,0.010416,14.8,0.001000
900,4.576725,0.011340,4.579413,0.009836,16.6,0.001000
1000,4.575459,0.011008,4.578657,0.010136,18.3,0.001000
1100,4.576059,0.011000,4.579050,0.010080,20.1,0.001000
1200,4.574020,0.011560,4.577604,0.010052,21.8,0.001000
1300,4.574335,0.011852,4.578791,0.010064,23.6,0.001000
1400,4.574280,0.011620,4.577753,0.010144,25.4,0.001000
1500,4.573852,0.011664,4.578082,0.010012,27.1,0.001000
1600,4.559993,0.014044,4.563310,0.011980,28.8,0.001000
1700,4.030855,0.042612,4.030663,0.041576,30.6,0.001000
1800,3.308659,0.120760,3.308367,0.119280,32.3,0.001000
1900,3.071780,0.142456,3.071212,0.137440,34.0,0.001000
2000,2.947326,0.141256,2.946772,0.140672,35.7,0.001000
2100,2.811038,0.161576,2.811713,0.159500,37.5,0.001000
2200,2.744945,0.171672,2.745790,0.168612,39.2,0.001000
2300,2.732870,0.177812,2.732683,0.176208,40.9,0.001000
2400,2.674196,0.190332,2.674335,0.190984,42.6,0.001000
2500,2.641759,0.234144,2.642286,0.233796,44.4,0.001000
2600,2.662276,0.162108,2.662246,0.161852,46.1,0.001000
2700,2.600684,0.217296,2.601354,0.215588,47.8,0.001000
2800,2.670085,0.135080,2.670555,0.134704,49.6,0.001000
2900,2.629162,0.178836,2.629166,0.179136,51.3,0.001000
3000,2.627487,0.173172,2.628336,0.172716,53.0,0.001000
3100,2.690361,0.115552,2.690547,0.115636,54.7,0.001000
3200,2.699975,0.119072,2.701386,0.117224,56.4,0.001000
3300,2.983619,0.051352,2.984665,0.050548,58.1,0.001000
3400,2.720203,0.126692,2.720295,0.127440,59.9,0.001000
3500,2.593997,0.217492,2.594964,0.216056,61.6,0.001000
3600,2.691848,0.143880,2.692183,0.142492,63.3,0.001000
3700,2.859065,0.110988,2.857059,0.111812,65.0,0.001000
3800,2.668173,0.143808,2.668491,0.143284,66.7,0.001000
3900,2.894045,0.103356,2.893681,0.101864,68.4,0.001000
4000,2.680751,0.140732,2.681394,0.139592,70.1,0.001000
4100,2.762300,0.129716,2.763339,0.128676,71.8,0.001000
4200,2.666365,0.173808,2.666827,0.171604,73.5,0.001000
4300,2.614515,0.193212,2.615134,0.190632,75.2,0.001000
4400,2.950871,0.048452,2.952177,0.048084,77.0,0.001000
4500,2.651415,0.166080,2.651115,0.165296,78.7,0.001000
4600,2.598658,0.192200,2.599443,0.191012,80.5,0.001000
4700,2.897071,0.097016,2.895336,0.097704,82.2,0.001000
4800,2.634183,0.165264,2.635642,0.162672,83.9,0.001000
4900,2.633160,0.166188,2.633011,0.166072,85.7,0.001000
5000,2.679739,0.150860,2.680232,0.151240,87.4,0.001000
5100,2.712343,0.118148,2.713266,0.116300,89.1,0.001000
5200,2.583347,0.200680,2.584086,0.199892,90.8,0.001000
5300,2.669380,0.119200,2.671449,0.118116,92.5,0.001000
5400,2.599539,0.170512,2.599844,0.170172,94.2,0.001000
5500,3.015698,0.049920,3.016140,0.049996,96.0,0.001000
5600,2.515011,0.192344,2.515975,0.191260,97.7,0.001000
5700,2.488017,0.173780,2.489324,0.171380,99.4,0.001000
5800,2.432662,0.202300,2.434080,0.200356,101.1,0.001000
5900,2.433223,0.176764,2.432416,0.175860,102.8,0.001000
6000,2.365125,0.238772,2.365884,0.236400,104.5,0.001000
6100,2.333191,0.220720,2.332436,0.219708,106.2,0.001000
6200,2.377317,0.185256,2.377456,0.183244,107.9,0.001000
6300,2.215184,0.270200,2.216218,0.268856,109.8,0.001000
6400,2.240959,0.225900,2.242647,0.222980,111.5,0.001000
6500,2.398500,0.127632,2.398768,0.126036,113.2,0.001000
6600,2.194909,0.252828,2.194060,0.250920,114.9,0.001000
6700,2.615177,0.077956,2.613397,0.076420,116.6,0.001000
6800,2.193652,0.203388,2.192822,0.204480,118.3,0.001000
6900,2.312182,0.195132,2.312149,0.193764,120.1,0.001000
7000,2.291199,0.164300,2.290132,0.164368,121.8,0.001000
7100,2.251898,0.191932,2.251817,0.191604,123.5,0.001000
7200,2.215272,0.204852,2.215030,0.202800,125.3,0.001000
7300,2.330303,0.166796,2.329816,0.166980,127.0,0.001000
7400,2.135992,0.254032,2.135880,0.253724,128.7,0.001000
7500,2.262228,0.165420,2.263026,0.163120,130.4,0.001000
