step,train_loss,train_acc,test_loss,test_acc,elapsed_sec,lr
0,5.025826,0.010476,5.027073,0.010048,1.6,0.000020
100,4.593723,0.010868,4.595128,0.010108,3.6,0.001000
200,4.588649,0.010392,4.589797,0.010260,5.7,0.001000
300,4.583530,0.010424,4.585320,0.010204,7.8,0.001000
400,4.581135,0.010552,4.583877,0.010732,9.9,0.001000
500,4.578578,0.011420,4.581451,0.010208,12.0,0.001000
600,4.580143,0.011040,4.583464,0.010768,14.1,0.001000
700,4.576895,0.011608,4.581432,0.010604,16.2,0.001000
800,4.575086,0.011404,4.580519,0.010332,18.4,0.001000
900,4.574698,0.011928,4.582371,0.010388,20.5,0.001000
1000,4.574118,0.011852,4.580916,0.009948,22.6,0.001000
1100,4.572748,0.012612,4.579951,0.010280,24.7,0.001000
1200,4.572511,0.012700,4.579495,0.010308,26.8,0.001000
1300,4.572350,0.012476,4.578838,0.010312,28.9,0.001000
1400,4.572167,0.012544,4.579844,0.010548,31.0,0.001000
1500,4.572256,0.012564,4.578489,0.010412,33.2,0.001000
1600,4.572499,0.012288,4.579055,0.010480,35.3,0.001000
1700,4.572142,0.012428,4.578546,0.010608,37.4,0.001000
1800,4.572346,0.012504,4.579072,0.010344,39.6,0.001000
1900,4.572025,0.012592,4.578089,0.010520,41.7,0.001000
2000,4.572107,0.012724,4.577587,0.010344,43.8,0.001000
2100,4.572189,0.012584,4.577963,0.009740,45.9,0.001000
2200,4.571855,0.012748,4.577974,0.010432,48.0,0.001000
2300,4.572134,0.012244,4.578067,0.010360,50.1,0.001000
2400,4.572073,0.012596,4.577820,0.010284,52.2,0.001000
2500,4.572257,0.012088,4.577984,0.010332,54.3,0.001000
2600,4.572254,0.012584,4.577594,0.010212,56.4,0.001000
2700,4.573199,0.012360,4.577781,0.010216,58.5,0.001000
2800,4.572278,0.012096,4.577576,0.010320,60.7,0.001000
2900,4.572433,0.012156,4.577473,0.010408,62.8,0.001000
3000,4.572211,0.012032,4.577888,0.010528,64.9,0.001000
3100,4.572322,0.012268,4.577819,0.010424,67.0,0.001000
3200,4.572433,0.012356,4.577669,0.010220,69.1,0.001000
3300,4.572055,0.012136,4.577662,0.010332,71.2,0.001000
3400,4.572124,0.012628,4.577279,0.010284,73.4,0.001000
3500,4.572860,0.012112,4.577709,0.010140,75.5,0.001000
3600,4.572587,0.012512,4.577940,0.010284,77.6,0.001000
3700,4.572882,0.012020,4.577870,0.010020,79.7,0.001000
3800,4.572550,0.012616,4.577249,0.010432,81.8,0.001000
3900,4.572381,0.012412,4.577525,0.010392,83.9,0.001000
4000,4.573040,0.012032,4.577756,0.010000,86.0,0.001000
4100,4.572457,0.012216,4.577403,0.009908,88.1,0.001000
4200,4.572651,0.011880,4.577532,0.009844,90.2,0.001000
4300,4.572921,0.012268,4.578005,0.010192,92.3,0.001000
4400,4.572855,0.011944,4.576713,0.010228,94.4,0.001000
4500,4.572453,0.012164,4.577429,0.010076,96.5,0.001000
4600,4.572700,0.012248,4.577297,0.010440,98.6,0.001000
4700,4.572601,0.012080,4.577123,0.010272,100.8,0.001000
4800,4.573606,0.011936,4.577812,0.010280,102.8,0.001000
4900,4.572930,0.011948,4.577257,0.010092,104.9,0.001000
5000,4.572346,0.012220,4.577506,0.010116,107.0,0.001000
5100,4.572690,0.012328,4.577563,0.010136,109.1,0.001000
5200,4.572618,0.012080,4.576960,0.010264,111.2,0.001000
5300,4.572692,0.011832,4.576953,0.010300,113.3,0.001000
5400,4.572900,0.012260,4.577086,0.010312,115.4,0.001000
5500,4.572847,0.011760,4.577215,0.010368,117.5,0.001000
5600,4.572769,0.012176,4.577403,0.010144,119.6,0.001000
5700,4.572717,0.011956,4.577598,0.010032,121.8,0.001000
5800,4.572596,0.012580,4.577496,0.010148,123.9,0.001000
5900,4.572651,0.011940,4.577454,0.010180,126.0,0.001000
6000,4.572530,0.012524,4.576902,0.010244,128.1,0.001000
6100,4.572712,0.012464,4.577225,0.010700,130.2,0.001000
6200,4.572714,0.011856,4.576855,0.010172,132.3,0.001000
6300,4.572844,0.012456,4.577420,0.010028,134.4,0.001000
6400,4.572596,0.012080,4.577538,0.009880,136.5,0.001000
6500,4.572563,0.012300,4.577477,0.010428,138.6,0.001000
6600,4.572259,0.012220,4.577575,0.009940,140.7,0.001000
6700,4.572670,0.012056,4.577202,0.010132,142.8,0.001000
6800,4.572580,0.012464,4.577298,0.010624,144.9,0.001000
6900,4.572482,0.012392,4.577476,0.009752,147.0,0.001000
7000,4.573118,0.012528,4.577796,0.010200,149.1,0.001000
7100,4.573248,0.012104,4.577168,0.010464,151.2,0.001000
7200,4.572818,0.012048,4.577454,0.010072,153.3,0.001000
7300,4.573000,0.011552,4.577959,0.010032,155.4,0.001000
7400,4.573250,0.012032,4.577712,0.010264,157.5,0.001000
7500,4.572479,0.012432,4.577394,0.010180,159.6,0.001000
7600,4.572330,0.012428,4.577164,0.010108,161.7,0.001000
7700,4.572636,0.012384,4.577355,0.010172,163.8,0.001000
7800,4.572612,0.012212,4.577200,0.010068,165.9,0.001000
7900,4.572924,0.012104,4.577845,0.009868,168.0,0.001000
8000,4.572699,0.012224,4.577394,0.010200,170.1,0.001000
8100,4.572761,0.011980,4.577180,0.010348,172.2,0.001000
8200,4.572735,0.012448,4.577096,0.010408,174.3,0.001000
8300,4.572671,0.011884,4.577082,0.010220,176.4,0.001000
8400,4.572449,0.012472,4.576970,0.010568,178.5,0.001000
8500,4.573113,0.011624,4.576927,0.010292,180.6,0.001000
8600,4.572503,0.012328,4.577131,0.010096,182.7,0.001000
8700,4.572823,0.012244,4.577460,0.010176,184.8,0.001000
8800,4.572542,0.012524,4.576853,0.009904,186.9,0.001000
8900,4.572478,0.012268,4.577412,0.010084,189.0,0.001000
9000,4.572916,0.012196,4.577432,0.010008,191.1,0.001000
9100,4.572415,0.011872,4.577361,0.010056,193.2,0.001000
9200,4.572556,0.012108,4.577287,0.010008,195.3,0.001000
9300,4.572661,0.012508,4.577379,0.010224,197.4,0.001000
9400,4.572535,0.012224,4.577466,0.010268,199.5,0.001000
9500,4.572715,0.012252,4.577376,0.010160,201.6,0.001000
9600,4.572440,0.012392,4.577275,0.009984,203.7,0.001000
9700,4.572434,0.012276,4.577339,0.010144,205.8,0.001000
9800,4.572725,0.012004,4.577490,0.010436,207.9,0.001000
9900,4.572916,0.012256,4.577608,0.010084,210.0,0.001000
10000,4.572548,0.012348,4.577165,0.010308,212.1,0.001000
10100,4.572506,0.012028,4.577098,0.010156,214.2,0.001000
10200,4.572523,0.012096,4.577207,0.010284,216.3,0.001000
10300,4.572657,0.012420,4.576754,0.010332,218.4,0.001000
10400,4.572744,0.012224,4.577154,0.010316,220.5,0.001000
10500,4.572813,0.012324,4.577158,0.009864,222.6,0.001000
10600,4.572758,0.012436,4.577270,0.010220,224.7,0.001000
10700,4.572987,0.012276,4.577283,0.010104,226.8,0.001000
10800,4.572800,0.012640,4.577280,0.009660,228.9,0.001000
10900,4.573338,0.011904,4.576951,0.009936,231.0,0.001000
11000,4.572735,0.012232,4.577041,0.010048,233.1,0.001000
11100,4.572612,0.012084,4.577066,0.010376,235.2,0.001000
11200,4.573544,0.012152,4.576892,0.010360,237.3,0.001000
11300,4.572971,0.012096,4.577023,0.010396,239.4,0.001000
11400,4.572938,0.012072,4.577178,0.009940,241.5,0.001000
11500,4.572645,0.012316,4.577181,0.010476,243.6,0.001000
11600,4.572693,0.012128,4.576920,0.010168,245.7,0.001000
11700,4.573036,0.011812,4.576894,0.010112,247.9,0.001000
11800,4.573142,0.012096,4.576714,0.010588,250.0,0.001000
11900,4.573078,0.012328,4.577367,0.010084,252.1,0.001000
12000,4.572828,0.012460,4.576884,0.010436,254.2,0.001000
12100,4.572967,0.012168,4.577409,0.010076,256.3,0.001000
12200,4.573122,0.011836,4.577788,0.010208,258.4,0.001000
12300,4.572787,0.012172,4.577045,0.010576,260.5,0.001000
12400,4.572946,0.012316,4.577510,0.010064,262.6,0.001000
12500,4.572531,0.012172,4.577445,0.010152,264.7,0.001000
12600,4.572987,0.012112,4.577426,0.009900,266.8,0.001000
12700,4.573236,0.011716,4.577396,0.010216,268.9,0.001000
12800,4.572801,0.012124,4.577192,0.010076,271.0,0.001000
12900,4.572686,0.012212,4.576756,0.010132,273.1,0.001000
13000,4.572586,0.012324,4.576839,0.010196,275.3,0.001000
13100,4.572715,0.012524,4.577226,0.010184,277.4,0.001000
13200,4.572859,0.012308,4.576910,0.010404,279.5,0.001000
13300,4.572660,0.012448,4.576927,0.010064,281.6,0.001000
13400,4.572689,0.012324,4.577141,0.010128,283.7,0.001000
13500,4.573615,0.011412,4.577380,0.010072,285.8,0.001000
13600,4.572906,0.012228,4.577190,0.010252,287.9,0.001000
13700,4.572923,0.011844,4.577055,0.010168,290.1,0.001000
13800,4.572985,0.011972,4.577068,0.010264,292.2,0.001000
13900,4.573011,0.011812,4.577172,0.009908,294.3,0.001000
14000,4.572937,0.011964,4.576943,0.010200,296.4,0.001000
14100,4.573008,0.011636,4.577158,0.010160,298.5,0.001000
14200,4.573050,0.012148,4.577068,0.010372,300.6,0.001000
14300,4.572848,0.011756,4.576988,0.009668,302.7,0.001000
14400,4.572985,0.011928,4.577670,0.010024,304.8,0.001000
14500,4.572729,0.012028,4.577348,0.010200,306.9,0.001000
14600,4.572591,0.012124,4.577477,0.010364,309.0,0.001000
14700,4.573096,0.012048,4.577223,0.010028,311.2,0.001000
14800,4.572852,0.011680,4.576736,0.010296,313.3,0.001000
14900,4.572775,0.012460,4.577428,0.010424,315.4,0.001000
15000,4.572680,0.012076,4.577554,0.010228,317.5,0.001000
15100,4.572764,0.012324,4.577094,0.009760,319.6,0.001000
15200,4.572552,0.012044,4.577129,0.010244,321.6,0.001000
15300,4.572775,0.011944,4.577110,0.010708,323.8,0.001000
15400,4.572896,0.011892,4.577300,0.010576,325.9,0.001000
15500,4.572708,0.012188,4.577016,0.010580,328.0,0.001000
15600,4.572774,0.012268,4.576741,0.010440,330.1,0.001000
15700,4.572878,0.012296,4.576788,0.010036,332.2,0.001000
15800,4.573068,0.012272,4.576946,0.010216,334.3,0.001000
15900,4.573232,0.012016,4.577577,0.010316,336.4,0.001000
16000,4.573075,0.011768,4.577120,0.010160,338.5,0.001000
16100,4.572741,0.012208,4.577705,0.010376,340.6,0.001000
16200,4.572795,0.012232,4.577005,0.010456,342.7,0.001000
16300,4.572958,0.012072,4.576903,0.010572,344.8,0.001000
16400,4.573245,0.011840,4.576925,0.010680,346.9,0.001000
16500,4.573036,0.011916,4.576806,0.010140,349.1,0.001000
16600,4.572903,0.011988,4.576855,0.010168,351.2,0.001000
16700,4.573111,0.012164,4.576808,0.010304,353.2,0.001000
16800,4.573053,0.011352,4.576621,0.010092,355.3,0.001000
16900,4.573061,0.011624,4.576451,0.010200,357.4,0.001000
17000,4.572848,0.012224,4.576459,0.010244,359.5,0.001000
17100,4.572796,0.012488,4.576842,0.009960,361.6,0.001000
17200,4.573014,0.011928,4.577381,0.010308,363.7,0.001000
17300,4.572877,0.011892,4.577400,0.010004,365.8,0.001000
17400,4.572701,0.012476,4.577053,0.010272,368.0,0.001000
17500,4.573325,0.012320,4.577022,0.010156,370.1,0.001000
17600,4.573102,0.011760,4.576886,0.010232,372.2,0.001000
17700,4.573001,0.012036,4.577275,0.010108,374.3,0.001000
17800,4.573208,0.011972,4.577139,0.010032,376.4,0.001000
17900,4.573072,0.011960,4.577002,0.010484,378.6,0.001000
18000,4.572978,0.012028,4.577198,0.010416,380.7,0.001000
18100,4.572733,0.011904,4.577188,0.010000,382.8,0.001000
18200,4.572757,0.012292,4.577109,0.010164,384.9,0.001000
18300,4.572855,0.012100,4.576836,0.010332,387.0,0.001000
18400,4.572658,0.011976,4.577258,0.010412,389.1,0.001000
18500,4.573354,0.012000,4.577298,0.010196,391.2,0.001000
18600,4.572872,0.012076,4.577371,0.009888,393.3,0.001000
18700,4.572908,0.012252,4.577312,0.009740,395.4,0.001000
18800,4.572790,0.012164,4.577407,0.009952,397.5,0.001000
18900,4.572789,0.012020,4.577043,0.010336,399.6,0.001000
19000,4.572847,0.012260,4.577057,0.010200,401.7,0.001000
19100,4.572960,0.011840,4.576587,0.010504,403.8,0.001000
19200,4.573155,0.012024,4.577032,0.010420,405.9,0.001000
19300,4.572740,0.011952,4.577139,0.009736,408.0,0.001000
19400,4.573384,0.011884,4.577438,0.009996,410.1,0.001000
19500,4.572710,0.012268,4.577049,0.010252,412.2,0.001000
19600,4.573159,0.012072,4.577311,0.010068,414.3,0.001000
19700,4.572861,0.012264,4.577195,0.010100,416.4,0.001000
19800,4.572796,0.012240,4.577004,0.009980,418.5,0.001000
19900,4.572791,0.012040,4.577365,0.010124,420.6,0.001000
20000,4.572733,0.011752,4.577352,0.010220,422.7,0.001000
20100,4.573190,0.011056,4.577642,0.010388,424.8,0.001000
20200,4.572835,0.012120,4.577444,0.010372,426.9,0.001000
20300,4.572739,0.012132,4.577144,0.010736,429.0,0.001000
20400,4.573006,0.012188,4.577362,0.010316,431.2,0.001000
20500,4.572843,0.012076,4.577155,0.010676,433.3,0.001000
20600,4.572652,0.012148,4.577350,0.010492,435.4,0.001000
20700,4.573014,0.012052,4.576986,0.010760,437.5,0.001000
20800,4.572958,0.012516,4.577024,0.010196,439.6,0.001000
20900,4.573037,0.011924,4.577383,0.010032,441.8,0.001000
21000,4.572907,0.012284,4.576863,0.010264,443.8,0.001000
21100,4.572676,0.012208,4.577190,0.010320,446.0,0.001000
21200,4.572893,0.011956,4.576839,0.010224,448.1,0.001000
21300,4.572903,0.012240,4.576849,0.010428,450.2,0.001000
21400,4.573079,0.011832,4.577350,0.010444,452.3,0.001000
21500,4.572827,0.011692,4.576764,0.010400,454.4,0.001000
21600,4.573397,0.011664,4.577507,0.010856,456.5,0.001000
21700,4.573148,0.012120,4.576838,0.010668,458.6,0.001000
21800,4.572579,0.011908,4.577032,0.010228,460.7,0.001000
21900,4.572783,0.012000,4.577100,0.010496,462.8,0.001000
22000,4.572774,0.012028,4.577056,0.010332,464.9,0.001000
22100,4.572653,0.012304,4.577473,0.010184,467.1,0.001000
22200,4.573032,0.012000,4.576467,0.010576,469.2,0.001000
22300,4.572374,0.012288,4.577161,0.010656,471.3,0.001000
22400,4.572766,0.012236,4.577135,0.010588,473.4,0.001000
22500,4.572839,0.012056,4.577269,0.010188,475.5,0.001000
22600,4.573125,0.012128,4.577273,0.010384,477.6,0.001000
22700,4.573139,0.012000,4.577078,0.010556,479.7,0.001000
22800,4.572997,0.011852,4.577099,0.010336,481.8,0.001000
22900,4.573393,0.012304,4.576879,0.010432,483.9,0.001000
23000,4.572629,0.012312,4.577370,0.010172,486.0,0.001000
23100,4.573215,0.012072,4.577531,0.010356,488.1,0.001000
23200,4.572842,0.012348,4.576981,0.010664,490.2,0.001000
23300,4.572487,0.012580,4.576797,0.010548,492.3,0.001000
